t_ms,pitch1,roll1,pitch2,roll2,delta_pitch,fsr1_scaled,fsr2_scaled,fsr_total,fsr_balance,label
5285,0.27,0.45,-0.04,0.03,0.31,0.28,0.09,0.37,0.50,1
5288,0.28,0.45,-0.04,0.03,0.33,0.27,0.10,0.37,0.48,1
5291,0.28,0.46,-0.04,0.04,0.33,0.28,0.10,0.37,0.49,1
5294,0.28,0.47,-0.03,0.02,0.31,0.28,0.10,0.38,0.49,1
5307,0.31,0.50,-0.04,0.05,0.35,0.28,0.10,0.38,0.49,1
5310,0.32,0.51,-0.04,0.06,0.37,0.28,0.10,0.38,0.49,1
5313,0.31,0.50,-0.04,0.06,0.35,0.28,0.10,0.38,0.48,1
5316,0.30,0.51,-0.05,0.06,0.35,0.28,0.10,0.38,0.49,1
5319,0.31,0.52,-0.05,0.05,0.37,0.27,0.10,0.37,0.48,1
5322,0.32,0.51,-0.05,0.06,0.37,0.28,0.10,0.38,0.49,1
5335,0.30,0.50,-0.01,0.04,0.31,0.28,0.10,0.37,0.48,1
5338,0.30,0.50,-0.01,0.05,0.31,0.28,0.10,0.37,0.48,1
5341,0.29,0.49,0.00,0.04,0.29,0.27,0.10,0.37,0.47,1
5344,0.30,0.49,0.01,0.03,0.29,0.28,0.10,0.37,0.48,1
5347,0.30,0.49,0.02,0.04,0.28,0.28,0.10,0.38,0.48,1
5350,0.29,0.50,0.02,0.06,0.28,0.28,0.10,0.38,0.48,1
5363,0.29,0.47,0.05,0.06,0.24,0.28,0.09,0.37,0.49,1
5366,0.29,0.47,0.03,0.04,0.27,0.28,0.09,0.37,0.50,1
5369,0.29,0.46,0.02,0.03,0.27,0.28,0.09,0.37,0.49,1
5372,0.27,0.47,0.00,0.01,0.27,0.28,0.09,0.37,0.49,1
5375,0.28,0.46,-0.00,-0.00,0.28,0.28,0.09,0.37,0.49,1
5378,0.27,0.44,-0.01,-0.00,0.28,0.28,0.09,0.37,0.49,1
5391,0.24,0.41,-0.04,-0.01,0.28,0.27,0.10,0.37,0.48,1
5394,0.25,0.40,-0.04,0.01,0.29,0.27,0.10,0.37,0.48,1
5397,0.23,0.41,-0.03,0.02,0.26,0.27,0.09,0.37,0.48,1
5400,0.21,0.41,-0.03,0.03,0.24,0.27,0.09,0.37,0.48,1
5403,0.21,0.41,-0.04,0.04,0.25,0.28,0.09,0.37,0.49,1
5416,0.19,0.43,-0.06,0.04,0.25,0.27,0.10,0.37,0.48,1
5419,0.20,0.43,-0.06,0.03,0.26,0.27,0.09,0.37,0.48,1
5422,0.19,0.43,-0.05,0.02,0.24,0.27,0.10,0.37,0.48,1
5425,0.17,0.43,-0.04,0.03,0.21,0.27,0.10,0.37,0.48,1
5428,0.18,0.44,-0.04,0.03,0.23,0.27,0.10,0.37,0.48,1
5431,0.19,0.46,-0.04,0.04,0.23,0.27,0.10,0.37,0.48,1
5444,0.20,0.45,-0.05,0.04,0.26,0.28,0.09,0.37,0.50,1
5447,0.20,0.43,-0.05,0.04,0.25,0.28,0.10,0.37,0.48,1
5450,0.19,0.41,-0.07,0.06,0.26,0.27,0.09,0.36,0.48,1
5453,0.20,0.41,-0.06,0.06,0.26,0.27,0.09,0.37,0.49,1
5456,0.19,0.40,-0.07,0.06,0.26,0.27,0.09,0.37,0.49,1
5458,0.19,0.40,-0.08,0.06,0.26,0.28,0.09,0.37,0.49,1
5472,0.17,0.38,-0.09,0.10,0.25,0.28,0.09,0.37,0.50,1
5475,0.17,0.37,-0.08,0.10,0.25,0.28,0.09,0.37,0.50,1
5478,0.17,0.37,-0.08,0.10,0.25,0.28,0.09,0.37,0.50,1
5480,0.17,0.37,-0.07,0.10,0.23,0.27,0.09,0.37,0.49,1
5483,0.19,0.35,-0.05,0.09,0.24,0.28,0.10,0.37,0.49,1
5497,0.21,0.31,-0.03,0.09,0.24,0.28,0.09,0.37,0.50,1
5500,0.22,0.31,-0.03,0.09,0.25,0.28,0.10,0.38,0.48,1
5502,0.21,0.31,-0.03,0.11,0.24,0.28,0.10,0.38,0.48,1
5505,0.22,0.30,-0.03,0.12,0.25,0.28,0.10,0.38,0.48,1
5508,0.23,0.30,-0.03,0.12,0.26,0.28,0.09,0.38,0.50,1
5511,0.23,0.30,-0.02,0.11,0.25,0.28,0.10,0.38,0.49,1
5524,0.22,0.30,-0.08,0.13,0.30,0.29,0.10,0.38,0.50,1
5527,0.20,0.30,-0.12,0.12,0.31,0.28,0.10,0.38,0.48,1
5530,0.19,0.29,-0.14,0.13,0.33,0.28,0.10,0.38,0.48,1
5533,0.16,0.29,-0.16,0.12,0.32,0.28,0.10,0.38,0.49,1
5536,0.13,0.29,-0.16,0.14,0.29,0.28,0.09,0.37,0.51,1
5539,0.11,0.28,-0.17,0.15,0.28,0.28,0.10,0.38,0.49,1
5552,0.08,0.26,-0.20,0.10,0.27,0.28,0.10,0.38,0.49,1
5555,0.07,0.26,-0.21,0.08,0.28,0.28,0.10,0.38,0.48,1
5558,0.07,0.27,-0.21,0.07,0.28,0.28,0.10,0.38,0.48,1
5561,0.07,0.27,-0.22,0.08,0.29,0.28,0.10,0.38,0.48,1
5564,0.05,0.27,-0.24,0.09,0.29,0.28,0.10,0.38,0.48,1
5577,0.02,0.31,-0.26,0.11,0.28,0.28,0.10,0.38,0.49,1
5580,0.03,0.31,-0.27,0.12,0.30,0.29,0.10,0.39,0.51,1
5583,0.05,0.30,-0.26,0.12,0.31,0.29,0.10,0.38,0.50,1
5586,0.06,0.28,-0.24,0.11,0.30,0.28,0.10,0.38,0.49,1
5589,0.06,0.27,-0.24,0.12,0.30,0.28,0.10,0.38,0.49,1
5592,0.08,0.27,-0.22,0.12,0.30,0.28,0.10,0.38,0.49,1
5605,0.15,0.25,-0.17,0.13,0.33,0.28,0.09,0.37,0.50,1
5608,0.17,0.23,-0.18,0.14,0.35,0.28,0.10,0.37,0.48,1
5611,0.18,0.22,-0.17,0.14,0.35,0.28,0.10,0.37,0.49,1
5614,0.18,0.20,-0.15,0.15,0.34,0.28,0.10,0.37,0.49,1
5617,0.20,0.20,-0.14,0.13,0.34,0.28,0.10,0.38,0.48,1
5620,0.20,0.19,-0.12,0.12,0.31,0.28,0.10,0.38,0.48,1
5633,0.22,0.15,-0.10,0.12,0.31,0.27,0.10,0.36,0.48,1
5636,0.21,0.14,-0.09,0.12,0.29,0.28,0.10,0.37,0.48,1
5639,0.20,0.14,-0.09,0.11,0.29,0.28,0.10,0.38,0.49,1
5642,0.19,0.15,-0.09,0.09,0.27,0.28,0.10,0.38,0.48,1
5645,0.16,0.15,-0.10,0.08,0.26,0.28,0.10,0.38,0.48,1
5658,0.17,0.15,-0.12,0.07,0.29,0.28,0.10,0.38,0.49,1
5661,0.15,0.16,-0.13,0.07,0.28,0.26,0.10,0.36,0.46,1
5664,0.13,0.16,-0.12,0.08,0.25,0.28,0.10,0.37,0.49,1
5667,0.13,0.17,-0.12,0.08,0.25,0.28,0.10,0.38,0.49,1
5670,0.13,0.18,-0.15,0.08,0.27,0.28,0.10,0.38,0.50,1
5673,0.12,0.18,-0.16,0.08,0.28,0.28,0.10,0.38,0.49,1
5686,0.09,0.21,-0.15,0.08,0.24,0.29,0.10,0.38,0.50,1
5689,0.08,0.22,-0.15,0.08,0.22,0.28,0.10,0.38,0.49,1
5692,0.07,0.22,-0.14,0.08,0.21,0.28,0.10,0.38,0.48,1
5695,0.05,0.23,-0.14,0.07,0.20,0.28,0.10,0.38,0.49,1
5698,0.05,0.24,-0.13,0.07,0.19,0.28,0.10,0.38,0.49,1
5701,0.06,0.24,-0.13,0.08,0.19,0.28,0.10,0.38,0.48,1
5714,0.08,0.25,-0.10,0.12,0.18,0.28,0.10,0.38,0.48,1
5717,0.08,0.25,-0.10,0.12,0.18,0.28,0.10,0.38,0.49,1
5720,0.09,0.26,-0.09,0.11,0.18,0.28,0.09,0.37,0.51,1
5723,0.10,0.27,-0.09,0.11,0.19,0.28,0.10,0.38,0.49,1
5726,0.11,0.27,-0.09,0.11,0.20,0.28,0.10,0.38,0.49,1
5729,0.13,0.27,-0.08,0.11,0.22,0.28,0.10,0.37,0.49,1
5742,0.18,0.31,-0.05,0.10,0.23,0.28,0.10,0.38,0.48,1
5745,0.18,0.30,-0.05,0.09,0.23,0.28,0.10,0.38,0.49,1
5748,0.19,0.29,-0.05,0.08,0.24,0.28,0.10,0.38,0.49,1
5751,0.21,0.30,-0.06,0.09,0.27,0.28,0.09,0.37,0.51,1
5754,0.21,0.31,-0.06,0.08,0.27,0.28,0.10,0.38,0.49,1
5767,0.23,0.34,-0.05,0.08,0.28,0.28,0.09,0.37,0.49,1
5770,0.23,0.35,-0.05,0.10,0.28,0.28,0.10,0.38,0.48,1
5773,0.23,0.36,-0.04,0.11,0.27,0.28,0.10,0.38,0.48,1
5776,0.24,0.36,-0.05,0.12,0.28,0.28,0.10,0.38,0.49,1
5779,0.25,0.35,-0.05,0.13,0.31,0.28,0.10,0.38,0.48,1
5782,0.26,0.36,-0.05,0.12,0.31,0.28,0.10,0.38,0.49,1
5795,0.32,0.40,-0.03,0.12,0.35,0.28,0.10,0.37,0.48,1
5798,0.33,0.41,-0.04,0.12,0.36,0.28,0.09,0.37,0.51,1
5801,0.35,0.40,-0.03,0.12,0.38,0.28,0.10,0.38,0.49,1
5804,0.36,0.39,-0.03,0.12,0.39,0.28,0.10,0.38,0.49,1
5807,0.37,0.40,-0.03,0.11,0.40,0.28,0.10,0.38,0.49,1
5810,0.38,0.41,-0.02,0.12,0.40,0.28,0.10,0.38,0.49,1
5823,0.38,0.42,-0.02,0.14,0.40,0.28,0.10,0.38,0.49,1
5826,0.37,0.41,-0.02,0.14,0.39,0.28,0.10,0.38,0.50,1
5829,0.37,0.41,-0.03,0.12,0.39,0.28,0.10,0.38,0.49,1
5832,0.38,0.41,-0.02,0.12,0.40,0.28,0.10,0.38,0.49,1
5835,0.39,0.42,-0.02,0.11,0.41,0.28,0.10,0.38,0.49,1
5838,0.40,0.40,-0.03,0.10,0.43,0.28,0.10,0.38,0.48,1
5851,0.33,0.40,-0.07,0.07,0.39,0.28,0.10,0.38,0.49,1
5854,0.33,0.39,-0.07,0.07,0.40,0.28,0.10,0.38,0.49,1
5857,0.32,0.39,-0.07,0.08,0.40,0.28,0.09,0.37,0.50,1
5860,0.33,0.38,-0.07,0.08,0.40,0.28,0.10,0.37,0.49,1
5863,0.31,0.37,-0.08,0.07,0.39,0.28,0.10,0.38,0.49,1
5876,0.27,0.34,-0.10,0.07,0.37,0.28,0.10,0.38,0.48,1
5879,0.25,0.34,-0.09,0.07,0.33,0.28,0.10,0.38,0.48,1
5882,0.24,0.33,-0.10,0.06,0.34,0.28,0.10,0.38,0.48,1
5885,0.23,0.34,-0.09,0.06,0.32,0.28,0.10,0.38,0.48,1
5888,0.23,0.33,-0.08,0.08,0.30,0.29,0.10,0.39,0.50,1
5891,0.23,0.35,-0.06,0.07,0.30,0.28,0.10,0.38,0.49,1
5904,0.22,0.36,-0.06,0.05,0.29,0.28,0.10,0.38,0.48,1
5907,0.23,0.37,-0.08,0.06,0.30,0.28,0.10,0.38,0.49,1
5910,0.22,0.36,-0.08,0.06,0.30,0.28,0.10,0.38,0.49,1
5913,0.22,0.37,-0.09,0.06,0.31,0.28,0.10,0.38,0.50,1
5916,0.21,0.38,-0.09,0.07,0.30,0.28,0.10,0.38,0.49,1
5919,0.20,0.37,-0.08,0.07,0.28,0.28,0.10,0.38,0.49,1
5932,0.21,0.36,-0.07,0.08,0.28,0.28,0.09,0.38,0.50,1
5935,0.20,0.37,-0.08,0.08,0.28,0.28,0.09,0.37,0.50,1
5938,0.21,0.36,-0.08,0.09,0.28,0.28,0.09,0.37,0.50,1
5941,0.20,0.34,-0.08,0.10,0.28,0.28,0.09,0.37,0.51,1
5944,0.20,0.34,-0.08,0.10,0.28,0.28,0.09,0.37,0.53,1
5957,0.19,0.33,-0.09,0.11,0.28,0.28,0.09,0.37,0.50,1
5960,0.19,0.34,-0.09,0.11,0.27,0.28,0.09,0.37,0.50,1
5963,0.19,0.33,-0.08,0.10,0.27,0.28,0.09,0.37,0.50,1
5966,0.19,0.32,-0.06,0.11,0.25,0.28,0.09,0.38,0.51,1
5968,0.20,0.32,-0.05,0.10,0.25,0.28,0.09,0.37,0.50,1
5971,0.20,0.30,-0.03,0.09,0.24,0.28,0.09,0.38,0.51,1
5985,0.18,0.27,-0.02,0.09,0.20,0.28,0.09,0.37,0.49,1
5988,0.19,0.27,-0.01,0.09,0.20,0.28,0.09,0.37,0.51,1
5991,0.19,0.27,-0.02,0.09,0.22,0.28,0.09,0.37,0.50,1
5993,0.21,0.27,-0.03,0.08,0.25,0.28,0.09,0.38,0.51,1
5996,0.20,0.28,-0.04,0.07,0.25,0.28,0.09,0.37,0.50,1
5999,0.20,0.28,-0.04,0.09,0.25,0.28,0.09,0.37,0.50,1
6013,0.15,0.30,-0.12,0.13,0.27,0.28,0.09,0.37,0.50,1
6015,0.14,0.31,-0.14,0.13,0.27,0.28,0.09,0.37,0.50,1
6018,0.13,0.32,-0.13,0.15,0.27,0.28,0.09,0.37,0.50,1
6021,0.12,0.32,-0.14,0.16,0.27,0.28,0.09,0.38,0.50,1
6024,0.10,0.31,-0.14,0.16,0.25,0.28,0.09,0.38,0.50,1
6037,0.08,0.31,-0.17,0.15,0.25,0.28,0.09,0.38,0.50,1
6040,0.05,0.30,-0.19,0.14,0.24,0.28,0.09,0.37,0.49,1
6043,0.05,0.31,-0.20,0.13,0.24,0.28,0.10,0.38,0.49,1
6046,0.03,0.30,-0.20,0.13,0.24,0.30,0.10,0.40,0.51,1
6049,0.02,0.29,-0.21,0.13,0.22,0.28,0.11,0.38,0.45,1
6052,0.01,0.29,-0.21,0.12,0.23,0.28,0.09,0.37,0.49,1
6065,0.05,0.28,-0.25,0.12,0.30,0.28,0.08,0.36,0.54,1
6068,0.05,0.26,-0.25,0.13,0.30,0.28,0.10,0.37,0.49,1
6071,0.08,0.26,-0.25,0.14,0.33,0.28,0.10,0.37,0.49,1
6074,0.10,0.26,-0.25,0.15,0.34,0.28,0.10,0.37,0.49,1
6077,0.12,0.27,-0.23,0.18,0.35,0.28,0.10,0.37,0.49,1
6080,0.12,0.27,-0.20,0.18,0.32,0.28,0.09,0.38,0.50,1
6093,0.19,0.27,-0.16,0.11,0.35,0.28,0.09,0.37,0.50,1
6096,0.20,0.28,-0.14,0.12,0.33,0.28,0.09,0.37,0.50,1
6099,0.21,0.28,-0.12,0.12,0.34,0.28,0.09,0.38,0.50,1
6102,0.23,0.27,-0.10,0.11,0.33,0.28,0.09,0.37,0.49,1
6105,0.24,0.25,-0.10,0.11,0.34,0.28,0.09,0.38,0.50,1
6118,0.23,0.20,-0.06,0.11,0.29,0.28,0.09,0.37,0.50,1
6121,0.22,0.19,-0.07,0.11,0.29,0.28,0.09,0.37,0.49,1
6124,0.20,0.18,-0.07,0.10,0.27,0.28,0.09,0.37,0.50,1
6127,0.20,0.19,-0.08,0.09,0.29,0.28,0.09,0.37,0.49,1
6130,0.19,0.20,-0.09,0.09,0.28,0.28,0.09,0.37,0.49,1
6133,0.18,0.20,-0.10,0.09,0.28,0.28,0.09,0.37,0.49,1
6146,0.16,0.21,-0.13,0.10,0.29,0.28,0.10,0.38,0.49,1
6149,0.16,0.21,-0.15,0.12,0.31,0.28,0.09,0.38,0.50,1
6152,0.15,0.21,-0.14,0.11,0.29,0.28,0.09,0.37,0.50,1
6155,0.15,0.22,-0.13,0.11,0.28,0.28,0.10,0.38,0.50,1
6158,0.15,0.24,-0.11,0.11,0.27,0.28,0.09,0.37,0.50,1
6161,0.14,0.26,-0.12,0.10,0.26,0.28,0.09,0.37,0.50,1
6174,0.17,0.28,-0.12,0.10,0.28,0.28,0.09,0.38,0.50,1
6177,0.17,0.27,-0.12,0.10,0.29,0.28,0.10,0.38,0.49,1
6180,0.18,0.27,-0.11,0.09,0.29,0.28,0.10,0.38,0.49,1
6183,0.19,0.28,-0.11,0.09,0.30,0.28,0.10,0.38,0.49,1
6186,0.20,0.28,-0.10,0.10,0.29,0.28,0.09,0.38,0.50,1
6189,0.20,0.28,-0.10,0.10,0.30,0.28,0.09,0.38,0.50,1
6202,0.23,0.31,-0.07,0.10,0.30,0.28,0.09,0.37,0.50,1
6205,0.24,0.32,-0.07,0.10,0.31,0.28,0.09,0.37,0.50,1
6208,0.25,0.30,-0.07,0.11,0.32,0.28,0.10,0.38,0.49,1
6211,0.25,0.30,-0.06,0.10,0.32,0.28,0.09,0.37,0.50,1
6214,0.27,0.31,-0.06,0.09,0.32,0.28,0.10,0.38,0.49,1
6227,0.27,0.31,-0.06,0.10,0.32,0.28,0.09,0.37,0.49,1
6230,0.26,0.30,-0.06,0.11,0.32,0.28,0.08,0.36,0.54,1
6233,0.27,0.30,-0.06,0.12,0.32,0.28,0.10,0.37,0.48,1
6236,0.27,0.29,-0.06,0.12,0.33,0.28,0.10,0.37,0.48,1
6239,0.27,0.29,-0.07,0.13,0.33,0.28,0.10,0.38,0.48,1
6242,0.27,0.32,-0.05,0.14,0.33,0.28,0.10,0.37,0.48,1
6255,0.29,0.37,-0.06,0.14,0.35,0.29,0.10,0.39,0.51,1
6258,0.30,0.37,-0.04,0.14,0.34,0.28,0.10,0.37,0.48,1
6261,0.30,0.38,-0.03,0.14,0.33,0.28,0.10,0.38,0.49,1
6264,0.31,0.38,-0.03,0.14,0.34,0.28,0.10,0.37,0.49,1
6267,0.31,0.37,-0.02,0.15,0.34,0.28,0.10,0.37,0.49,1
6270,0.30,0.38,-0.01,0.15,0.31,0.28,0.10,0.38,0.49,1
6283,0.31,0.37,-0.01,0.16,0.31,0.28,0.10,0.37,0.49,1
6286,0.30,0.38,-0.01,0.16,0.31,0.28,0.10,0.38,0.49,1
6289,0.29,0.39,-0.01,0.17,0.31,0.28,0.10,0.37,0.49,1
6292,0.29,0.38,-0.01,0.18,0.30,0.28,0.10,0.37,0.49,1
6295,0.30,0.38,0.01,0.19,0.29,0.28,0.10,0.38,0.49,1
6298,0.31,0.37,0.01,0.20,0.30,0.28,0.10,0.38,0.47,1
6311,0.29,0.37,-0.02,0.16,0.30,0.28,0.10,0.38,0.49,1
6314,0.27,0.35,-0.02,0.16,0.29,0.28,0.10,0.38,0.48,1
6317,0.27,0.36,-0.02,0.12,0.29,0.28,0.10,0.38,0.48,1
6320,0.27,0.36,-0.03,0.12,0.30,0.28,0.10,0.37,0.48,1
6323,0.26,0.36,-0.04,0.12,0.30,0.28,0.10,0.37,0.48,1
6336,0.24,0.35,-0.05,0.12,0.29,0.28,0.10,0.37,0.48,1
6339,0.23,0.35,-0.05,0.12,0.28,0.28,0.10,0.37,0.48,1
6342,0.23,0.35,-0.06,0.11,0.29,0.28,0.10,0.38,0.48,1
6345,0.21,0.36,-0.06,0.11,0.27,0.28,0.10,0.37,0.48,1
6347,0.21,0.35,-0.08,0.10,0.28,0.28,0.09,0.37,0.49,1
6350,0.18,0.36,-0.08,0.11,0.26,0.28,0.10,0.37,0.48,1
6364,0.18,0.38,-0.08,0.12,0.26,0.27,0.10,0.37,0.47,1
6367,0.17,0.37,-0.07,0.12,0.23,0.28,0.10,0.38,0.48,1
6370,0.16,0.36,-0.08,0.11,0.23,0.28,0.10,0.37,0.48,1
6372,0.17,0.36,-0.06,0.10,0.23,0.28,0.09,0.37,0.51,1
6375,0.16,0.35,-0.05,0.09,0.21,0.28,0.10,0.38,0.48,1
6378,0.14,0.36,-0.04,0.08,0.19,0.28,0.10,0.37,0.48,1
6392,0.16,0.36,-0.05,0.09,0.22,0.28,0.10,0.38,0.48,1
6394,0.16,0.34,-0.08,0.09,0.23,0.28,0.10,0.38,0.49,1
6397,0.14,0.34,-0.08,0.10,0.23,0.28,0.10,0.38,0.48,1
6400,0.14,0.34,-0.07,0.10,0.22,0.28,0.10,0.38,0.48,1
6403,0.13,0.34,-0.07,0.10,0.20,0.28,0.10,0.38,0.48,1
6416,0.15,0.31,-0.10,0.09,0.25,0.28,0.10,0.38,0.48,1
6419,0.15,0.33,-0.09,0.10,0.24,0.28,0.10,0.37,0.48,1
6422,0.17,0.33,-0.09,0.11,0.26,0.28,0.10,0.37,0.48,1
6425,0.17,0.35,-0.08,0.10,0.25,0.28,0.10,0.37,0.49,1
6428,0.17,0.34,-0.09,0.11,0.26,0.28,0.10,0.38,0.48,1
6431,0.17,0.33,-0.08,0.12,0.25,0.29,0.10,0.39,0.49,1
6444,0.20,0.31,-0.08,0.11,0.28,0.28,0.09,0.37,0.51,1
6447,0.22,0.33,-0.06,0.11,0.27,0.28,0.10,0.37,0.49,1
6450,0.20,0.33,-0.07,0.12,0.28,0.28,0.09,0.37,0.49,1
6453,0.22,0.33,-0.08,0.13,0.29,0.28,0.10,0.37,0.49,1
6456,0.23,0.35,-0.07,0.14,0.29,0.28,0.10,0.38,0.49,1
6459,0.24,0.36,-0.05,0.16,0.30,0.28,0.09,0.38,0.50,1
6472,0.27,0.37,-0.02,0.19,0.29,0.28,0.10,0.38,0.49,1
6475,0.28,0.37,-0.03,0.19,0.31,0.28,0.09,0.38,0.50,1
6478,0.28,0.37,-0.04,0.17,0.32,0.28,0.10,0.38,0.49,1
6481,0.28,0.37,-0.05,0.16,0.33,0.28,0.10,0.38,0.49,1
6484,0.27,0.37,-0.05,0.15,0.32,0.28,0.10,0.38,0.49,1
6497,0.23,0.35,-0.10,0.16,0.33,0.28,0.09,0.37,0.50,1
6500,0.22,0.37,-0.10,0.15,0.32,0.28,0.09,0.37,0.50,1
6503,0.20,0.39,-0.10,0.15,0.30,0.28,0.09,0.37,0.49,1
6506,0.20,0.38,-0.10,0.15,0.30,0.28,0.09,0.38,0.50,1
6509,0.19,0.40,-0.10,0.15,0.29,0.28,0.10,0.38,0.49,1
6512,0.16,0.39,-0.12,0.13,0.28,0.28,0.10,0.38,0.48,1
6525,0.16,0.37,-0.13,0.12,0.29,0.28,0.10,0.38,0.48,1
6528,0.15,0.38,-0.14,0.13,0.29,0.28,0.10,0.38,0.48,1
6531,0.17,0.38,-0.14,0.12,0.31,0.28,0.10,0.38,0.48,1
6534,0.17,0.39,-0.13,0.10,0.30,0.28,0.10,0.38,0.48,1
6540,0.16,0.38,-0.12,0.11,0.29,0.28,0.10,0.38,0.49,1
6560,0.22,0.36,-0.11,0.13,0.33,0.28,0.10,0.38,0.48,1
6580,0.32,0.27,-0.06,0.16,0.39,0.28,0.10,0.38,0.49,1
6600,0.27,0.21,-0.06,0.15,0.33,0.28,0.10,0.38,0.49,1
