t_ms,pitch1,roll1,pitch2,roll2,delta_pitch,fsr1_scaled,fsr2_scaled,fsr_total,fsr_balance,label
5269,0.01,0.07,0.05,0.05,-0.04,0.34,0.29,0.63,0.09,1
5272,0.01,0.08,0.05,0.06,-0.04,0.34,0.29,0.63,0.09,1
5275,0.01,0.09,0.05,0.05,-0.04,0.34,0.29,0.63,0.09,1
5278,0.00,0.10,0.06,0.04,-0.06,0.34,0.29,0.63,0.09,1
5281,0.01,0.08,0.06,0.03,-0.05,0.35,0.29,0.63,0.09,1
5294,-0.02,0.13,0.04,0.00,-0.06,0.35,0.29,0.64,0.09,1
5297,-0.03,0.12,0.03,0.00,-0.06,0.34,0.29,0.63,0.09,1
5300,-0.02,0.12,0.03,-0.00,-0.05,0.34,0.29,0.63,0.08,1
5303,-0.05,0.12,0.04,-0.00,-0.08,0.34,0.29,0.63,0.09,1
5306,-0.04,0.11,0.03,0.01,-0.08,0.33,0.29,0.62,0.07,1
5319,-0.07,0.11,0.04,0.03,-0.12,0.34,0.29,0.63,0.09,1
5322,-0.07,0.11,0.03,0.01,-0.10,0.34,0.29,0.63,0.09,1
5325,-0.06,0.11,0.03,0.02,-0.10,0.35,0.29,0.63,0.09,1
5328,-0.07,0.12,0.03,0.01,-0.10,0.35,0.29,0.63,0.10,1
5331,-0.07,0.11,0.03,0.02,-0.10,0.34,0.29,0.63,0.09,1
5334,-0.06,0.11,0.03,0.02,-0.09,0.35,0.29,0.63,0.09,1
5347,-0.10,0.06,0.02,0.06,-0.11,0.34,0.29,0.63,0.09,1
5350,-0.10,0.04,0.02,0.07,-0.12,0.34,0.29,0.63,0.09,1
5353,-0.09,0.04,0.02,0.06,-0.11,0.35,0.29,0.63,0.09,1
5356,-0.07,0.04,0.02,0.06,-0.09,0.35,0.29,0.63,0.09,1
5359,-0.06,0.05,0.02,0.05,-0.09,0.35,0.28,0.63,0.10,1
5372,-0.06,0.02,0.01,0.06,-0.07,0.35,0.29,0.63,0.09,1
5375,-0.06,0.01,0.02,0.07,-0.07,0.35,0.29,0.64,0.09,1
5378,-0.06,0.01,0.00,0.07,-0.06,0.35,0.29,0.64,0.09,1
5381,-0.05,0.00,0.01,0.07,-0.06,0.35,0.29,0.63,0.09,1
5384,-0.03,0.00,0.02,0.07,-0.05,0.35,0.29,0.64,0.09,1
5397,-0.01,-0.03,0.08,0.05,-0.09,0.35,0.29,0.64,0.09,1
5400,-0.01,-0.05,0.08,0.06,-0.09,0.35,0.29,0.64,0.10,1
5403,-0.02,-0.04,0.08,0.07,-0.09,0.35,0.29,0.64,0.09,1
5406,-0.02,-0.06,0.08,0.08,-0.11,0.35,0.29,0.64,0.10,1
5409,-0.03,-0.05,0.09,0.07,-0.11,0.35,0.29,0.64,0.09,1
5422,-0.03,-0.04,0.06,0.06,-0.08,0.35,0.29,0.64,0.09,1
5425,-0.04,-0.03,0.03,0.07,-0.07,0.35,0.29,0.64,0.10,1
5428,-0.05,-0.02,0.03,0.07,-0.08,0.35,0.29,0.64,0.10,1
5431,-0.06,0.01,0.02,0.06,-0.09,0.35,0.29,0.64,0.09,1
5434,-0.07,0.00,0.00,0.07,-0.08,0.35,0.29,0.64,0.09,1
5447,-0.08,-0.04,-0.03,0.06,-0.06,0.35,0.29,0.64,0.09,1
5450,-0.10,-0.04,-0.03,0.07,-0.08,0.35,0.29,0.63,0.09,1
5453,-0.10,-0.05,-0.01,0.06,-0.09,0.35,0.29,0.64,0.09,1
5456,-0.11,-0.05,-0.01,0.06,-0.10,0.35,0.29,0.64,0.10,1
5459,-0.12,-0.05,-0.02,0.05,-0.10,0.35,0.29,0.64,0.10,1
5473,-0.12,-0.02,-0.06,0.00,-0.06,0.35,0.29,0.64,0.09,1
5476,-0.12,-0.02,-0.06,0.00,-0.06,0.35,0.29,0.64,0.09,1
5479,-0.11,-0.01,-0.05,0.01,-0.07,0.35,0.29,0.64,0.10,1
5482,-0.09,-0.01,-0.04,0.02,-0.05,0.35,0.29,0.64,0.09,1
5485,-0.07,-0.01,-0.03,0.02,-0.04,0.35,0.29,0.64,0.10,1
5498,-0.05,0.01,-0.03,0.02,-0.03,0.35,0.29,0.64,0.10,1
5501,-0.05,0.01,-0.03,0.04,-0.02,0.35,0.29,0.64,0.10,1
5504,-0.05,0.03,-0.02,0.04,-0.03,0.35,0.29,0.64,0.10,1
5507,-0.06,0.03,-0.01,0.04,-0.04,0.35,0.30,0.65,0.08,1
5510,-0.05,0.03,-0.01,0.04,-0.04,0.35,0.29,0.64,0.10,1
5523,-0.03,-0.05,0.02,-0.00,-0.04,0.35,0.29,0.64,0.10,1
5526,-0.02,-0.08,0.02,0.00,-0.04,0.35,0.27,0.62,0.12,1
5529,-0.03,-0.11,0.01,-0.01,-0.04,0.36,0.29,0.65,0.12,1
5532,-0.03,-0.12,0.01,-0.01,-0.03,0.35,0.29,0.64,0.10,1
5535,-0.04,-0.13,0.00,0.01,-0.05,0.35,0.29,0.64,0.10,1
5548,-0.06,-0.14,-0.01,-0.00,-0.05,0.35,0.29,0.64,0.10,1
5551,-0.05,-0.14,-0.00,0.00,-0.05,0.35,0.29,0.64,0.10,1
5554,-0.06,-0.14,-0.00,0.00,-0.06,0.35,0.29,0.64,0.10,1
5557,-0.06,-0.12,-0.01,-0.00,-0.05,0.35,0.29,0.64,0.10,1
5560,-0.07,-0.11,-0.01,-0.02,-0.06,0.35,0.29,0.64,0.09,1
5573,-0.09,-0.11,-0.05,-0.01,-0.04,0.35,0.29,0.64,0.09,1
5576,-0.10,-0.10,-0.06,0.00,-0.04,0.35,0.29,0.64,0.09,1
5579,-0.10,-0.10,-0.05,0.02,-0.05,0.35,0.28,0.63,0.11,1
5582,-0.08,-0.09,-0.04,0.02,-0.04,0.35,0.29,0.64,0.09,1
5585,-0.09,-0.08,-0.04,0.02,-0.05,0.35,0.29,0.64,0.09,1
5598,-0.10,-0.07,-0.03,0.01,-0.07,0.35,0.29,0.64,0.09,1
5601,-0.10,-0.08,-0.04,0.02,-0.06,0.35,0.29,0.64,0.09,1
5604,-0.09,-0.08,-0.04,0.01,-0.05,0.35,0.29,0.64,0.09,1
5607,-0.09,-0.08,-0.06,0.02,-0.03,0.35,0.29,0.64,0.09,1
5610,-0.09,-0.07,-0.06,0.00,-0.03,0.35,0.29,0.64,0.08,1
5623,-0.10,-0.06,-0.07,0.01,-0.02,0.35,0.29,0.64,0.08,1
5626,-0.10,-0.06,-0.08,0.01,-0.02,0.35,0.30,0.64,0.08,1
5629,-0.10,-0.06,-0.07,0.01,-0.02,0.35,0.30,0.64,0.08,1
5632,-0.09,-0.06,-0.07,0.01,-0.02,0.35,0.30,0.64,0.08,1
5635,-0.11,-0.05,-0.07,0.04,-0.03,0.35,0.30,0.64,0.08,1
5649,-0.07,-0.00,-0.05,0.05,-0.02,0.34,0.29,0.64,0.08,1
5652,-0.07,-0.01,-0.06,0.04,-0.01,0.34,0.30,0.64,0.08,1
5655,-0.08,-0.01,-0.06,0.04,-0.02,0.35,0.30,0.64,0.08,1
5658,-0.08,-0.01,-0.04,0.04,-0.04,0.35,0.30,0.64,0.08,1
5661,-0.08,0.01,-0.05,0.04,-0.03,0.35,0.30,0.64,0.07,1
5674,-0.01,0.03,-0.01,0.04,-0.00,0.34,0.30,0.64,0.07,1
5677,-0.00,0.03,0.00,0.04,-0.01,0.34,0.30,0.64,0.07,1
5680,-0.00,0.03,0.01,0.05,-0.01,0.34,0.30,0.64,0.07,1
5683,0.01,0.04,0.02,0.05,-0.01,0.34,0.30,0.64,0.07,1
5686,0.02,0.06,0.03,0.05,-0.01,0.34,0.30,0.64,0.07,1
5689,0.01,0.07,0.03,0.05,-0.02,0.34,0.30,0.64,0.07,1
5702,-0.02,0.04,0.03,0.04,-0.05,0.34,0.30,0.64,0.08,1
5705,-0.02,0.03,0.03,0.04,-0.05,0.35,0.30,0.64,0.08,1
5708,-0.02,0.03,0.02,0.05,-0.04,0.35,0.30,0.64,0.08,1
5711,-0.00,0.03,0.02,0.04,-0.02,0.35,0.30,0.65,0.08,1
5714,0.00,0.03,0.02,0.04,-0.01,0.35,0.30,0.64,0.08,1
5727,0.00,0.06,0.01,0.02,-0.00,0.35,0.30,0.64,0.08,1
5730,-0.00,0.08,0.02,0.01,-0.02,0.35,0.30,0.64,0.08,1
5733,-0.00,0.07,0.01,0.03,-0.01,0.35,0.30,0.65,0.08,1
5736,-0.01,0.07,0.01,0.04,-0.02,0.35,0.30,0.65,0.08,1
5739,-0.02,0.05,0.01,0.04,-0.03,0.35,0.30,0.65,0.08,1
5742,-0.03,0.06,-0.00,0.03,-0.03,0.35,0.30,0.65,0.08,1
5755,-0.03,0.09,0.01,0.02,-0.04,0.35,0.30,0.65,0.07,1
5758,-0.04,0.09,0.02,0.01,-0.05,0.35,0.30,0.64,0.08,1
5761,-0.04,0.09,0.03,0.01,-0.07,0.35,0.30,0.65,0.08,1
5764,-0.05,0.08,0.02,-0.01,-0.07,0.35,0.30,0.65,0.08,1
5767,-0.06,0.06,0.02,-0.01,-0.08,0.35,0.30,0.65,0.08,1
5780,-0.06,0.06,-0.02,-0.03,-0.05,0.35,0.30,0.64,0.08,1
5783,-0.07,0.08,-0.02,-0.02,-0.05,0.35,0.30,0.64,0.08,1
5786,-0.08,0.09,-0.01,-0.03,-0.07,0.35,0.30,0.65,0.08,1
5789,-0.09,0.08,-0.01,-0.03,-0.07,0.35,0.30,0.65,0.08,1
5792,-0.08,0.08,-0.03,-0.04,-0.06,0.35,0.30,0.64,0.08,1
5805,-0.06,0.08,-0.04,-0.01,-0.02,0.35,0.30,0.65,0.08,1
5808,-0.06,0.09,-0.04,0.00,-0.02,0.35,0.30,0.65,0.08,1
5811,-0.05,0.11,-0.05,0.01,-0.00,0.35,0.30,0.65,0.07,1
5814,-0.05,0.11,-0.05,0.01,0.01,0.35,0.30,0.64,0.08,1
5817,-0.05,0.11,-0.06,0.02,0.01,0.35,0.30,0.64,0.08,1
5830,-0.03,0.09,-0.06,0.07,0.03,0.35,0.30,0.64,0.08,1
5833,-0.05,0.11,-0.06,0.06,0.02,0.35,0.29,0.64,0.09,1
5836,-0.03,0.10,-0.06,0.06,0.02,0.35,0.30,0.65,0.08,1
5839,-0.03,0.10,-0.06,0.06,0.04,0.35,0.30,0.64,0.08,1
5842,-0.03,0.10,-0.06,0.05,0.03,0.35,0.30,0.65,0.08,1
5845,-0.05,0.11,-0.07,0.05,0.02,0.35,0.30,0.64,0.08,1
5858,-0.04,0.11,-0.08,0.05,0.04,0.34,0.30,0.64,0.07,1
5861,-0.03,0.10,-0.05,0.06,0.02,0.34,0.30,0.64,0.07,1
5864,-0.02,0.10,-0.04,0.05,0.02,0.34,0.29,0.64,0.07,1
5867,-0.00,0.07,-0.03,0.06,0.02,0.34,0.30,0.64,0.07,1
5870,0.01,0.06,-0.01,0.08,0.02,0.34,0.30,0.64,0.07,1
5883,0.03,0.02,0.02,0.03,0.01,0.34,0.30,0.64,0.08,1
5886,0.02,0.01,0.02,0.03,-0.00,0.34,0.30,0.64,0.07,1
5889,0.01,0.01,0.03,0.02,-0.02,0.34,0.30,0.64,0.08,1
5892,0.01,0.02,0.01,0.03,-0.00,0.34,0.30,0.64,0.07,1
5895,0.01,0.02,0.03,0.04,-0.02,0.34,0.29,0.64,0.08,1
5898,0.01,0.01,0.03,0.04,-0.02,0.34,0.30,0.64,0.07,1
5911,-0.02,0.02,-0.01,0.01,-0.01,0.34,0.29,0.63,0.07,1
5914,-0.02,0.03,-0.02,0.03,0.01,0.34,0.29,0.64,0.08,1
5917,-0.04,0.02,-0.02,0.03,-0.02,0.34,0.29,0.63,0.08,1
5920,-0.05,0.03,-0.04,0.04,-0.02,0.34,0.29,0.63,0.08,1
5923,-0.06,0.03,-0.02,0.03,-0.04,0.34,0.29,0.63,0.08,1
5936,-0.11,0.00,-0.03,0.01,-0.08,0.34,0.29,0.63,0.08,1
5939,-0.12,-0.01,-0.05,-0.00,-0.07,0.34,0.30,0.63,0.07,1
5942,-0.13,-0.02,-0.07,-0.02,-0.07,0.34,0.29,0.63,0.09,1
5945,-0.15,-0.03,-0.07,-0.03,-0.08,0.34,0.29,0.64,0.08,1
5948,-0.15,-0.05,-0.08,-0.03,-0.07,0.34,0.29,0.63,0.08,1
5961,-0.12,-0.06,-0.06,-0.02,-0.05,0.34,0.29,0.64,0.08,1
5964,-0.11,-0.06,-0.07,-0.02,-0.04,0.34,0.29,0.63,0.07,1
5967,-0.10,-0.07,-0.08,-0.01,-0.02,0.34,0.29,0.63,0.08,1
5970,-0.08,-0.07,-0.07,-0.00,-0.01,0.35,0.29,0.64,0.09,1
5973,-0.07,-0.05,-0.05,0.01,-0.02,0.34,0.29,0.64,0.07,1
5987,0.01,-0.06,0.00,0.01,0.01,0.34,0.29,0.63,0.08,1
5990,0.04,-0.05,0.01,0.01,0.03,0.34,0.29,0.64,0.08,1
5992,0.07,-0.06,0.02,0.00,0.04,0.34,0.29,0.63,0.08,1
5995,0.08,-0.08,0.03,-0.01,0.04,0.34,0.29,0.63,0.08,1
5998,0.09,-0.08,0.06,-0.01,0.03,0.34,0.29,0.63,0.08,1
6001,0.08,-0.11,0.08,-0.02,0.01,0.35,0.29,0.65,0.10,1
6015,0.09,-0.16,0.07,-0.02,0.02,0.36,0.29,0.65,0.10,1
6018,0.09,-0.17,0.06,-0.02,0.02,0.34,0.29,0.64,0.08,1
6021,0.08,-0.17,0.06,-0.02,0.02,0.34,0.29,0.63,0.08,1
6023,0.08,-0.18,0.05,-0.02,0.03,0.35,0.29,0.64,0.08,1
6026,0.07,-0.16,0.06,-0.02,0.01,0.34,0.29,0.63,0.08,1
6040,0.00,-0.11,0.04,-0.02,-0.04,0.35,0.29,0.64,0.08,1
6043,-0.00,-0.10,0.04,-0.01,-0.05,0.34,0.29,0.64,0.08,1
6046,-0.01,-0.09,0.05,-0.01,-0.06,0.34,0.29,0.64,0.08,1
6049,-0.02,-0.08,0.04,0.00,-0.05,0.35,0.29,0.64,0.08,1
6052,-0.03,-0.07,0.03,-0.01,-0.05,0.34,0.29,0.64,0.08,1
6065,-0.05,-0.02,-0.01,0.00,-0.04,0.34,0.29,0.64,0.08,1
6068,-0.06,-0.01,0.00,0.01,-0.06,0.35,0.29,0.64,0.08,1
6071,-0.06,-0.00,0.01,0.00,-0.07,0.35,0.29,0.64,0.08,1
6074,-0.06,-0.02,0.01,-0.00,-0.07,0.35,0.29,0.64,0.09,1
6077,-0.05,-0.01,-0.01,-0.01,-0.05,0.35,0.29,0.63,0.10,1
6090,-0.05,0.00,-0.01,-0.02,-0.04,0.35,0.29,0.64,0.09,1
6093,-0.05,0.02,0.01,-0.01,-0.06,0.35,0.29,0.64,0.09,1
6096,-0.06,0.02,0.01,-0.01,-0.07,0.35,0.29,0.64,0.09,1
6099,-0.06,0.03,0.01,-0.02,-0.07,0.35,0.29,0.64,0.09,1
6102,-0.06,0.03,0.01,-0.02,-0.07,0.35,0.29,0.64,0.08,1
6115,-0.09,0.01,0.01,0.00,-0.10,0.35,0.30,0.64,0.08,1
6118,-0.10,0.01,0.02,0.00,-0.12,0.35,0.30,0.64,0.08,1
6121,-0.11,0.03,0.02,0.00,-0.13,0.35,0.30,0.64,0.08,1
6124,-0.10,0.03,0.02,0.01,-0.12,0.35,0.30,0.64,0.08,1
6127,-0.09,0.04,0.01,-0.00,-0.10,0.36,0.29,0.65,0.10,1
6140,-0.06,0.05,0.02,0.01,-0.08,0.35,0.28,0.63,0.11,1
6143,-0.06,0.05,-0.00,0.02,-0.06,0.35,0.30,0.64,0.08,1
6146,-0.06,0.06,0.01,0.03,-0.07,0.35,0.28,0.63,0.10,1
6149,-0.06,0.05,0.02,0.02,-0.08,0.35,0.29,0.64,0.09,1
6152,-0.05,0.06,0.02,-0.00,-0.07,0.35,0.30,0.64,0.08,1
6165,-0.07,0.03,0.03,0.00,-0.10,0.35,0.30,0.64,0.08,1
6168,-0.05,0.04,0.03,0.00,-0.08,0.35,0.29,0.64,0.09,1
6171,-0.04,0.03,0.03,0.02,-0.07,0.35,0.29,0.64,0.08,1
6174,-0.05,0.02,0.03,0.03,-0.08,0.35,0.30,0.65,0.08,1
6177,-0.04,0.02,0.04,0.05,-0.08,0.35,0.30,0.65,0.09,1
6180,-0.04,0.02,0.03,0.05,-0.06,0.35,0.30,0.64,0.08,1
6193,-0.04,0.00,0.06,0.03,-0.09,0.35,0.29,0.64,0.09,1
6196,-0.05,-0.01,0.06,0.03,-0.11,0.35,0.30,0.65,0.09,1
6199,-0.05,-0.02,0.06,0.03,-0.11,0.35,0.29,0.64,0.09,1
6202,-0.05,-0.02,0.07,0.03,-0.12,0.35,0.30,0.65,0.08,1
6205,-0.07,-0.02,0.06,0.04,-0.12,0.35,0.30,0.64,0.08,1
6218,-0.06,-0.02,0.05,0.05,-0.11,0.35,0.30,0.64,0.08,1
6221,-0.07,-0.02,0.04,0.05,-0.11,0.35,0.29,0.64,0.09,1
6224,-0.07,0.00,0.03,0.04,-0.10,0.35,0.29,0.64,0.08,1
6227,-0.09,0.01,0.01,0.04,-0.10,0.35,0.29,0.64,0.08,1
6230,-0.09,0.01,0.00,0.03,-0.09,0.35,0.30,0.65,0.09,1
6243,-0.14,0.03,-0.01,0.01,-0.13,0.35,0.29,0.64,0.09,1
6246,-0.14,0.04,-0.03,0.02,-0.11,0.35,0.29,0.65,0.09,1
6249,-0.15,0.05,-0.04,0.01,-0.11,0.35,0.29,0.64,0.09,1
6252,-0.16,0.05,-0.05,0.00,-0.11,0.35,0.29,0.64,0.09,1
6255,-0.16,0.05,-0.06,-0.01,-0.10,0.36,0.29,0.65,0.09,1
6268,-0.17,0.05,-0.09,-0.01,-0.08,0.35,0.29,0.64,0.09,1
6271,-0.17,0.05,-0.09,0.01,-0.08,0.35,0.29,0.64,0.09,1
6274,-0.19,0.06,-0.09,0.01,-0.10,0.35,0.29,0.64,0.09,1
6277,-0.18,0.05,-0.11,0.02,-0.07,0.35,0.29,0.64,0.09,1
6280,-0.19,0.05,-0.12,0.03,-0.07,0.35,0.29,0.65,0.09,1
6293,-0.17,0.03,-0.14,0.03,-0.03,0.35,0.29,0.64,0.09,1
6296,-0.18,0.05,-0.13,0.04,-0.05,0.35,0.29,0.65,0.09,1
6299,-0.18,0.04,-0.12,0.04,-0.06,0.34,0.30,0.63,0.07,1
6302,-0.15,0.03,-0.11,0.04,-0.04,0.35,0.30,0.65,0.08,1
6305,-0.15,0.03,-0.11,0.04,-0.04,0.35,0.29,0.64,0.09,1
6318,-0.17,0.04,-0.10,0.06,-0.07,0.34,0.30,0.64,0.08,1
6321,-0.17,0.03,-0.11,0.05,-0.07,0.35,0.29,0.64,0.08,1
6324,-0.17,0.04,-0.10,0.04,-0.08,0.35,0.29,0.64,0.08,1
6327,-0.18,0.05,-0.09,0.03,-0.09,0.35,0.29,0.64,0.09,1
6330,-0.19,0.04,-0.09,0.02,-0.10,0.35,0.29,0.64,0.08,1
6344,-0.15,0.01,-0.05,0.05,-0.09,0.35,0.30,0.64,0.08,1
6347,-0.13,0.00,-0.04,0.05,-0.09,0.35,0.30,0.65,0.09,1
6350,-0.12,0.01,-0.03,0.04,-0.09,0.35,0.29,0.64,0.08,1
6353,-0.10,0.01,-0.03,0.04,-0.07,0.35,0.30,0.65,0.08,1
6356,-0.09,0.01,-0.02,0.05,-0.07,0.35,0.30,0.65,0.08,1
6369,-0.08,0.02,0.01,0.10,-0.09,0.35,0.29,0.64,0.09,1
6372,-0.07,0.01,0.01,0.09,-0.08,0.35,0.30,0.65,0.09,1
6375,-0.08,0.02,0.01,0.08,-0.08,0.35,0.29,0.64,0.09,1
6378,-0.07,0.01,0.01,0.09,-0.08,0.35,0.29,0.65,0.10,1
6381,-0.07,0.02,0.01,0.09,-0.07,0.35,0.29,0.64,0.09,1
6384,-0.07,0.04,0.01,0.10,-0.08,0.35,0.29,0.64,0.09,1
6397,-0.08,0.06,0.02,0.13,-0.10,0.35,0.30,0.65,0.09,1
6400,-0.10,0.05,0.01,0.13,-0.11,0.35,0.29,0.64,0.09,1
6403,-0.11,0.05,0.00,0.13,-0.11,0.36,0.29,0.64,0.11,1
6406,-0.10,0.05,0.01,0.13,-0.11,0.35,0.29,0.64,0.09,1
6409,-0.11,0.04,0.02,0.12,-0.13,0.35,0.29,0.64,0.09,1
6422,-0.10,0.03,0.01,0.10,-0.11,0.35,0.29,0.65,0.09,1
6425,-0.10,0.03,0.00,0.09,-0.11,0.35,0.30,0.65,0.09,1
6428,-0.12,0.03,-0.01,0.07,-0.10,0.35,0.30,0.65,0.09,1
6431,-0.13,0.02,-0.03,0.07,-0.10,0.35,0.30,0.65,0.09,1
6434,-0.12,0.02,-0.01,0.08,-0.11,0.35,0.30,0.65,0.09,1
6447,-0.06,0.02,0.04,0.08,-0.11,0.35,0.29,0.65,0.10,1
6450,-0.05,0.02,0.06,0.09,-0.10,0.35,0.29,0.64,0.10,1
6453,-0.03,0.02,0.07,0.09,-0.10,0.36,0.29,0.65,0.10,1
6456,-0.01,0.03,0.10,0.10,-0.12,0.36,0.29,0.64,0.11,1
6459,-0.00,0.02,0.11,0.10,-0.11,0.35,0.29,0.64,0.10,1
6472,0.05,-0.05,0.10,0.08,-0.06,0.35,0.28,0.64,0.11,1
6475,0.05,-0.08,0.10,0.08,-0.05,0.35,0.29,0.65,0.10,1
6478,0.06,-0.10,0.09,0.07,-0.04,0.35,0.29,0.65,0.10,1
6481,0.05,-0.10,0.10,0.04,-0.05,0.35,0.29,0.64,0.09,1
6484,0.06,-0.10,0.11,0.03,-0.05,0.36,0.29,0.65,0.10,1
6497,0.05,-0.15,0.11,0.05,-0.06,0.35,0.29,0.65,0.10,1
6500,0.03,-0.16,0.10,0.04,-0.07,0.33,0.29,0.62,0.07,1
6503,0.02,-0.15,0.10,0.04,-0.08,0.36,0.29,0.65,0.10,1
6506,0.02,-0.16,0.10,0.03,-0.08,0.35,0.29,0.64,0.10,1
6509,0.00,-0.16,0.10,0.04,-0.10,0.35,0.29,0.64,0.10,1
6522,-0.00,-0.16,0.04,0.06,-0.05,0.35,0.29,0.64,0.10,1
6525,-0.00,-0.17,0.03,0.05,-0.03,0.35,0.29,0.64,0.10,1
6528,-0.02,-0.16,0.03,0.07,-0.05,0.35,0.29,0.64,0.10,1
6531,-0.03,-0.14,0.02,0.06,-0.06,0.35,0.29,0.64,0.10,1
6534,-0.05,-0.12,0.02,0.05,-0.07,0.35,0.29,0.64,0.09,1
6547,-0.05,-0.10,-0.00,0.06,-0.05,0.35,0.29,0.64,0.10,1
6550,-0.05,-0.10,-0.00,0.05,-0.05,0.34,0.29,0.64,0.08,1
6553,-0.04,-0.10,-0.00,0.04,-0.04,0.36,0.29,0.65,0.10,1
