t_ms,pitch1,roll1,pitch2,roll2,delta_pitch,fsr1_scaled,fsr2_scaled,fsr_total,fsr_balance,label
24860,-0.96,0.25,-1.43,-0.17,0.46,0.18,0.29,0.47,-0.23,1
24880,-0.56,-0.04,-0.83,-0.12,0.28,0.18,0.29,0.47,-0.24,1
24900,-0.36,-0.33,-0.54,-0.14,0.18,0.18,0.29,0.47,-0.24,1
24920,-0.48,-0.49,-0.61,-0.15,0.13,0.17,0.28,0.45,-0.26,1
24940,-0.75,-0.49,-0.90,-0.09,0.15,0.18,0.28,0.46,-0.22,1
24960,-0.72,-0.53,-0.98,0.02,0.26,0.17,0.28,0.45,-0.23,1
24980,-0.65,-0.61,-0.93,-0.00,0.28,0.18,0.27,0.44,-0.20,1
25000,-0.69,-0.58,-1.01,-0.06,0.32,0.18,0.28,0.46,-0.22,1
25020,-0.83,-0.54,-1.17,-0.04,0.34,0.18,0.28,0.46,-0.23,1
25040,-1.01,-0.47,-1.38,-0.00,0.37,0.18,0.28,0.46,-0.23,1
25060,-1.14,-0.41,-1.52,-0.02,0.38,0.18,0.28,0.46,-0.23,1
25080,-1.18,-0.44,-1.57,-0.08,0.40,0.18,0.28,0.46,-0.23,1
25100,-1.09,-0.45,-1.42,-0.06,0.33,0.18,0.28,0.46,-0.22,1
25120,-1.08,-0.48,-1.39,-0.12,0.31,0.18,0.28,0.46,-0.23,1
25140,-1.20,-0.34,-1.57,0.02,0.36,0.18,0.29,0.47,-0.22,1
25160,-1.30,-0.39,-1.69,-0.06,0.38,0.18,0.29,0.47,-0.24,1
25180,-1.24,-0.30,-1.60,-0.01,0.36,0.18,0.29,0.47,-0.24,1
25200,-1.09,-0.21,-1.51,0.03,0.42,0.18,0.28,0.46,-0.23,1
25220,-1.12,-0.16,-1.50,0.03,0.37,0.18,0.29,0.46,-0.23,1
25240,-1.02,-0.18,-1.45,0.02,0.43,0.18,0.29,0.47,-0.24,1
25260,-1.00,-0.16,-1.45,-0.02,0.45,0.18,0.28,0.46,-0.23,1
25280,-0.97,-0.16,-1.41,-0.00,0.44,0.18,0.29,0.47,-0.23,1
25300,-0.90,-0.22,-1.25,-0.01,0.35,0.18,0.29,0.47,-0.24,1
25320,-0.88,-0.19,-1.26,-0.03,0.38,0.18,0.29,0.48,-0.23,1
25340,-1.03,-0.24,-1.40,-0.05,0.38,0.18,0.30,0.49,-0.25,1
25360,-1.14,-0.22,-1.56,-0.03,0.42,0.18,0.30,0.48,-0.23,1
25380,-1.12,-0.25,-1.52,-0.05,0.40,0.19,0.29,0.49,-0.21,1
25400,-1.07,-0.25,-1.48,0.03,0.41,0.19,0.30,0.49,-0.22,1
25420,-1.05,-0.27,-1.47,0.04,0.42,0.19,0.29,0.48,-0.22,1
25440,-1.04,-0.32,-1.47,0.04,0.42,0.19,0.30,0.49,-0.21,1
25460,-1.14,-0.30,-1.53,0.01,0.38,0.19,0.30,0.49,-0.22,1
25480,-1.19,-0.28,-1.61,-0.01,0.42,0.19,0.29,0.48,-0.21,1
25500,-1.20,-0.27,-1.67,-0.06,0.47,0.19,0.30,0.49,-0.21,1
25520,-1.12,-0.25,-1.58,-0.02,0.46,0.19,0.29,0.49,-0.21,1
25540,-1.03,-0.28,-1.46,-0.03,0.43,0.19,0.30,0.49,-0.21,1
25560,-0.94,-0.26,-1.33,-0.01,0.40,0.19,0.29,0.49,-0.21,1
25580,-0.84,-0.29,-1.28,0.01,0.44,0.20,0.30,0.49,-0.20,1
25600,-0.82,-0.28,-1.28,0.02,0.46,0.20,0.30,0.49,-0.20,1
25620,-0.76,-0.29,-1.26,-0.02,0.50,0.20,0.30,0.49,-0.20,1
25640,-0.79,-0.28,-1.28,-0.02,0.49,0.20,0.29,0.49,-0.20,1
25660,-0.69,-0.25,-1.20,0.04,0.51,0.20,0.30,0.49,-0.20,1
25680,-0.65,-0.28,-1.12,0.06,0.47,0.20,0.29,0.49,-0.20,1
25700,-0.61,-0.36,-1.04,-0.02,0.43,0.20,0.29,0.49,-0.19,1
25720,-0.56,-0.37,-0.96,-0.05,0.40,0.19,0.29,0.49,-0.20,1
25740,-0.56,-0.36,-0.96,-0.02,0.41,0.20,0.29,0.49,-0.18,1
25760,-0.59,-0.29,-1.00,0.01,0.41,0.20,0.29,0.50,-0.19,1
25780,-0.66,-0.27,-1.09,0.04,0.42,0.20,0.30,0.50,-0.20,1
25800,-0.75,-0.26,-1.16,0.01,0.40,0.20,0.30,0.50,-0.19,1
25820,-0.85,-0.19,-1.24,0.02,0.38,0.20,0.30,0.50,-0.19,1
25840,-0.89,-0.19,-1.28,0.06,0.39,0.20,0.29,0.49,-0.19,1
25860,-0.88,-0.14,-1.34,0.08,0.46,0.20,0.30,0.50,-0.19,1
25880,-0.92,-0.17,-1.36,0.07,0.44,0.20,0.30,0.50,-0.19,1
25900,-0.96,-0.24,-1.39,0.03,0.43,0.20,0.30,0.50,-0.19,1
25920,-1.01,-0.28,-1.43,0.02,0.42,0.20,0.30,0.50,-0.19,1
25940,-1.05,-0.32,-1.44,-0.01,0.40,0.20,0.29,0.50,-0.18,1
25960,-1.07,-0.33,-1.48,-0.01,0.41,0.21,0.29,0.50,-0.17,1
25980,-1.03,-0.37,-1.47,0.01,0.44,0.21,0.29,0.50,-0.17,1
26000,-1.05,-0.39,-1.39,0.01,0.34,0.21,0.30,0.50,-0.18,1
26020,-0.96,-0.42,-1.33,0.02,0.37,0.21,0.29,0.51,-0.16,1
26040,-0.95,-0.44,-1.33,0.05,0.39,0.20,0.30,0.50,-0.18,1
26060,-0.96,-0.41,-1.35,0.08,0.39,0.20,0.30,0.50,-0.19,1
26080,-0.97,-0.39,-1.35,0.04,0.38,0.22,0.30,0.51,-0.15,1
26100,-0.96,-0.37,-1.35,0.03,0.38,0.21,0.30,0.50,-0.18,1
26120,-0.91,-0.31,-1.31,0.12,0.40,0.21,0.30,0.50,-0.18,1
26140,-0.88,-0.33,-1.29,0.07,0.41,0.21,0.30,0.51,-0.17,1
26160,-0.88,-0.41,-1.30,0.05,0.42,0.21,0.30,0.51,-0.17,1
26180,-0.96,-0.41,-1.34,-0.02,0.38,0.21,0.30,0.51,-0.17,1
26200,-0.97,-0.40,-1.33,-0.01,0.37,0.21,0.30,0.51,-0.17,1
26220,-0.97,-0.34,-1.33,0.01,0.35,0.21,0.30,0.51,-0.16,1
26240,-0.92,-0.31,-1.29,0.04,0.37,0.21,0.30,0.51,-0.17,1
26260,-0.89,-0.31,-1.31,0.04,0.42,0.21,0.30,0.51,-0.17,1
26280,-0.87,-0.27,-1.31,0.04,0.44,0.21,0.30,0.51,-0.18,1
26300,-0.81,-0.21,-1.27,0.06,0.46,0.21,0.30,0.51,-0.19,1
26320,-0.79,-0.24,-1.24,0.06,0.45,0.21,0.30,0.51,-0.19,1
26340,-0.76,-0.20,-1.19,0.07,0.43,0.21,0.31,0.52,-0.20,1
26360,-0.78,-0.23,-1.18,0.04,0.40,0.22,0.30,0.52,-0.17,1
26380,-0.82,-0.29,-1.16,0.03,0.34,0.20,0.30,0.51,-0.20,1
26400,-0.72,-0.31,-1.08,-0.01,0.36,0.22,0.30,0.52,-0.17,1
26420,-0.67,-0.29,-1.04,0.01,0.37,0.22,0.32,0.53,-0.19,1
26440,-0.70,-0.31,-1.08,0.06,0.37,0.22,0.30,0.53,-0.15,1
26460,-0.80,-0.32,-1.21,0.09,0.41,0.22,0.30,0.52,-0.17,1
26480,-0.86,-0.34,-1.21,0.08,0.35,0.21,0.30,0.52,-0.17,1
26500,-0.85,-0.35,-1.20,0.04,0.35,0.22,0.31,0.52,-0.18,1
26520,-0.84,-0.36,-1.25,0.07,0.42,0.21,0.30,0.52,-0.18,1
26540,-0.88,-0.37,-1.29,0.08,0.41,0.21,0.30,0.52,-0.17,1
26560,-0.91,-0.37,-1.28,0.04,0.38,0.21,0.30,0.52,-0.17,1
26580,-0.89,-0.38,-1.27,0.03,0.38,0.21,0.30,0.51,-0.17,1
26600,-0.88,-0.43,-1.26,0.08,0.38,0.22,0.30,0.52,-0.16,1
26620,-0.90,-0.50,-1.22,0.08,0.32,0.22,0.30,0.52,-0.17,1
26640,-0.92,-0.55,-1.29,0.03,0.37,0.22,0.30,0.52,-0.16,1
26660,-0.96,-0.50,-1.28,-0.01,0.32,0.22,0.30,0.52,-0.17,1
26680,-0.93,-0.43,-1.27,0.07,0.33,0.22,0.30,0.52,-0.17,1
26700,-0.94,-0.39,-1.28,0.08,0.33,0.22,0.31,0.52,-0.17,1
26720,-0.96,-0.35,-1.30,0.05,0.34,0.22,0.31,0.53,-0.16,1
26740,-0.93,-0.29,-1.33,0.07,0.39,0.22,0.31,0.53,-0.16,1
26760,-0.91,-0.26,-1.28,0.09,0.37,0.21,0.31,0.52,-0.18,1
26780,-0.87,-0.23,-1.27,0.11,0.40,0.21,0.31,0.52,-0.19,1
26800,-0.90,-0.25,-1.27,0.10,0.37,0.22,0.31,0.53,-0.16,1
26820,-0.93,-0.25,-1.30,0.06,0.37,0.21,0.31,0.52,-0.19,1
26840,-1.02,-0.25,-1.35,0.05,0.33,0.21,0.31,0.51,-0.19,1
26860,-0.98,-0.30,-1.36,0.06,0.38,0.21,0.31,0.52,-0.19,1
26880,-0.93,-0.31,-1.38,0.05,0.45,0.21,0.30,0.51,-0.19,1
26900,-0.91,-0.33,-1.34,0.03,0.43,0.20,0.31,0.51,-0.20,1
26920,-0.87,-0.34,-1.32,0.07,0.45,0.20,0.30,0.51,-0.20,1
26940,-0.88,-0.38,-1.30,0.10,0.42,0.20,0.31,0.51,-0.21,1
26960,-0.88,-0.39,-1.31,0.11,0.42,0.20,0.30,0.50,-0.21,1
26980,-0.90,-0.37,-1.33,0.11,0.43,0.20,0.31,0.51,-0.21,1
27000,-0.92,-0.31,-1.33,0.16,0.41,0.20,0.30,0.50,-0.22,1
27020,-0.90,-0.31,-1.34,0.09,0.44,0.20,0.30,0.50,-0.21,1
27040,-0.87,-0.38,-1.32,0.10,0.45,0.20,0.30,0.50,-0.20,1
27060,-0.88,-0.43,-1.32,0.13,0.43,0.20,0.30,0.50,-0.20,1
27080,-0.88,-0.48,-1.31,0.10,0.43,0.20,0.30,0.50,-0.20,1
27100,-0.86,-0.54,-1.31,0.05,0.45,0.22,0.29,0.51,-0.16,1
27120,-0.88,-0.60,-1.28,0.05,0.41,0.20,0.29,0.50,-0.18,1
27140,-0.89,-0.57,-1.31,0.05,0.42,0.21,0.31,0.52,-0.20,1
27160,-0.92,-0.51,-1.31,0.09,0.40,0.21,0.30,0.51,-0.16,1
27180,-0.91,-0.52,-1.31,0.07,0.41,0.20,0.30,0.50,-0.19,1
27200,-0.90,-0.50,-1.33,0.11,0.42,0.21,0.30,0.50,-0.18,1
27220,-0.92,-0.46,-1.36,0.15,0.44,0.21,0.30,0.51,-0.19,1
27240,-0.83,-0.44,-1.29,0.16,0.45,0.21,0.30,0.51,-0.19,1
27260,-0.79,-0.41,-1.30,0.17,0.51,0.21,0.31,0.51,-0.20,1
27280,-0.81,-0.44,-1.29,0.18,0.48,0.20,0.31,0.52,-0.21,1
27300,-0.77,-0.45,-1.28,0.15,0.50,0.20,0.31,0.51,-0.22,1
27320,-0.76,-0.46,-1.25,0.13,0.49,0.20,0.31,0.51,-0.21,1
27340,-0.77,-0.46,-1.30,0.14,0.53,0.20,0.31,0.51,-0.22,1
27360,-0.78,-0.50,-1.35,0.15,0.57,0.20,0.30,0.50,-0.20,1
27380,-0.81,-0.56,-1.40,0.14,0.59,0.20,0.30,0.50,-0.20,1
27400,-0.86,-0.59,-1.44,0.20,0.58,0.20,0.30,0.51,-0.19,1
27420,-0.81,-0.60,-1.34,0.22,0.53,0.20,0.30,0.51,-0.20,1
27440,-0.74,-0.67,-1.33,0.21,0.59,0.20,0.30,0.51,-0.20,1
27460,-0.87,-0.70,-1.39,0.19,0.52,0.22,0.31,0.52,-0.17,1
27480,-0.93,-0.68,-1.47,0.19,0.55,0.21,0.31,0.52,-0.18,1
27500,-0.98,-0.70,-1.51,0.21,0.54,0.22,0.30,0.51,-0.16,1
27520,-1.05,-0.80,-1.55,0.15,0.50,0.22,0.31,0.52,-0.18,1
27540,-1.09,-0.87,-1.57,0.19,0.48,0.23,0.31,0.54,-0.14,1
27560,-1.02,-0.88,-1.52,0.14,0.50,0.24,0.31,0.55,-0.12,1
27580,-1.09,-0.93,-1.59,0.09,0.51,0.25,0.31,0.55,-0.11,1
27600,-1.14,-0.89,-1.66,0.12,0.52,0.25,0.30,0.55,-0.10,1
27620,-1.22,-0.84,-1.71,0.18,0.49,0.25,0.30,0.55,-0.09,1
27640,-1.17,-0.68,-1.73,0.24,0.56,0.25,0.31,0.56,-0.10,1
27660,-1.16,-0.59,-1.83,0.28,0.68,0.25,0.30,0.55,-0.10,1
27680,-1.22,-0.56,-1.87,0.29,0.66,0.25,0.30,0.56,-0.09,1
27700,-1.21,-0.66,-1.88,0.30,0.66,0.26,0.30,0.57,-0.08,1
27720,-1.17,-0.70,-1.86,0.28,0.69,0.26,0.30,0.56,-0.08,1
27740,-1.15,-0.72,-1.82,0.28,0.67,0.26,0.30,0.56,-0.07,1
27760,-1.19,-0.70,-1.81,0.33,0.63,0.26,0.30,0.56,-0.06,1
27780,-1.13,-0.66,-1.68,0.41,0.55,0.27,0.30,0.57,-0.05,1
27800,-1.02,-0.63,-1.55,0.45,0.54,0.28,0.29,0.58,-0.01,1
27820,-1.09,-0.82,-1.49,0.30,0.40,0.28,0.29,0.56,-0.01,1
27840,-1.11,-1.02,-1.54,0.19,0.44,0.30,0.28,0.58,0.04,1
27860,-1.17,-1.08,-1.51,0.22,0.35,0.30,0.27,0.58,0.06,1
27880,-0.99,-1.01,-1.38,0.42,0.39,0.30,0.27,0.57,0.06,1
27900,-0.82,-0.95,-1.27,0.45,0.45,0.32,0.27,0.59,0.08,1
27920,-0.96,-1.08,-1.34,0.31,0.38,0.34,0.26,0.60,0.13,1
27940,-1.00,-1.12,-1.42,0.30,0.41,0.34,0.25,0.59,0.16,1
27960,-1.01,-1.02,-1.42,0.36,0.41,0.35,0.24,0.59,0.19,1
27980,-1.08,-0.92,-1.39,0.47,0.31,0.34,0.24,0.58,0.17,1
28000,-1.23,-0.97,-1.47,0.49,0.24,0.34,0.24,0.57,0.18,1
28020,-1.21,-1.08,-1.38,0.45,0.17,0.34,0.23,0.57,0.20,1
28040,-1.09,-1.07,-1.29,0.51,0.20,0.35,0.23,0.59,0.20,1
28060,-1.17,-1.03,-1.46,0.53,0.30,0.35,0.24,0.58,0.19,1
28080,-1.41,-1.12,-1.68,0.53,0.27,0.36,0.24,0.60,0.19,1
28100,-1.60,-1.25,-1.83,0.48,0.23,0.35,0.26,0.60,0.15,1
28120,-1.61,-1.33,-1.90,0.48,0.29,0.35,0.28,0.62,0.12,1
28140,-1.69,-1.46,-2.03,0.35,0.34,0.35,0.29,0.64,0.09,1
28160,-1.70,-1.43,-2.10,0.36,0.39,0.35,0.31,0.65,0.06,1
28180,-1.66,-1.38,-2.12,0.34,0.46,0.35,0.34,0.69,0.02,1
28200,-1.68,-1.40,-2.24,0.16,0.55,0.35,0.35,0.70,-0.00,1
28220,-1.74,-1.33,-2.45,0.08,0.72,0.33,0.38,0.71,-0.07,1
28240,-2.17,-1.02,-2.87,0.25,0.70,0.35,0.37,0.72,-0.04,1
28260,-2.41,-0.67,-3.10,0.37,0.69,0.36,0.37,0.73,-0.02,1
28280,-2.48,-0.29,-3.09,0.49,0.61,0.37,0.38,0.74,-0.02,1
28300,-2.30,0.04,-2.90,0.70,0.60,0.35,0.37,0.73,-0.03,1
28320,-1.99,0.30,-2.60,0.80,0.60,0.33,0.37,0.70,-0.05,1
28340,-1.52,0.29,-1.97,0.61,0.44,0.31,0.36,0.67,-0.07,1
28360,-0.93,-0.11,-1.27,0.13,0.34,0.32,0.37,0.69,-0.07,1
28380,-0.79,-0.03,-1.20,0.59,0.41,0.30,0.37,0.67,-0.09,1
28400,-0.77,-0.08,-1.05,0.81,0.28,0.30,0.37,0.66,-0.10,1
28420,-0.50,-0.49,-0.78,0.59,0.29,0.30,0.37,0.66,-0.11,1
28440,-0.71,-0.91,-1.00,0.33,0.29,0.27,0.36,0.64,-0.14,1
28460,-0.71,-1.35,-1.01,0.38,0.30,0.29,0.36,0.65,-0.12,1
28480,-0.47,-1.63,-0.80,0.44,0.34,0.28,0.37,0.65,-0.14,1
28500,-0.27,-1.80,-0.67,0.47,0.40,0.28,0.37,0.65,-0.14,1
28520,-0.26,-1.83,-0.64,0.51,0.37,0.28,0.37,0.65,-0.14,1
28540,-0.32,-1.91,-0.67,0.52,0.34,0.26,0.37,0.63,-0.16,1
28560,-0.34,-1.96,-0.57,0.58,0.23,0.28,0.37,0.65,-0.12,1
28580,-0.25,-1.92,-0.46,0.63,0.21,0.28,0.38,0.66,-0.15,1
28600,-0.33,-1.82,-0.54,0.63,0.21,0.27,0.37,0.64,-0.15,1
28620,-0.52,-1.74,-0.77,0.62,0.25,0.27,0.37,0.64,-0.14,1
28640,-0.69,-1.65,-1.00,0.66,0.31,0.28,0.34,0.62,-0.09,1
28660,-0.92,-1.49,-1.18,0.77,0.26,0.29,0.36,0.66,-0.11,1
28680,-1.01,-1.31,-1.30,0.82,0.29,0.29,0.36,0.65,-0.10,1
28700,-1.10,-1.23,-1.41,0.87,0.31,0.29,0.36,0.64,-0.11,1
28720,-1.29,-1.12,-1.60,0.82,0.31,0.29,0.36,0.65,-0.10,1
28740,-1.40,-1.02,-1.83,0.74,0.43,0.29,0.37,0.65,-0.12,1
28760,-1.53,-0.93,-2.04,0.70,0.51,0.27,0.37,0.64,-0.15,1
28780,-1.65,-0.95,-2.22,0.56,0.56,0.26,0.37,0.63,-0.17,1
28800,-1.84,-0.84,-2.39,0.57,0.55,0.23,0.37,0.60,-0.23,1
28820,-1.98,-0.85,-2.58,0.48,0.60,0.21,0.37,0.58,-0.28,1
28840,-2.38,-0.94,-2.91,0.39,0.53,0.20,0.37,0.57,-0.29,1
28860,-2.62,-0.97,-3.02,0.47,0.41,0.20,0.37,0.56,-0.30,1
28880,-2.48,-1.00,-2.86,0.53,0.38,0.20,0.37,0.56,-0.30,1
28900,-2.24,-1.06,-2.67,0.43,0.43,0.19,0.37,0.56,-0.31,1
28920,-2.10,-1.04,-2.62,0.49,0.52,0.20,0.37,0.57,-0.29,1
28940,-2.09,-1.02,-2.60,0.63,0.51,0.20,0.38,0.58,-0.31,1
28960,-1.94,-1.04,-2.52,0.65,0.58,0.22,0.37,0.59,-0.27,1
28980,-1.84,-1.05,-2.47,0.72,0.64,0.21,0.37,0.58,-0.28,1
29000,-1.79,-1.06,-2.36,0.80,0.57,0.21,0.37,0.58,-0.28,1
29020,-1.72,-1.18,-2.21,0.82,0.48,0.21,0.38,0.59,-0.27,1
29040,-1.59,-1.39,-2.05,0.75,0.45,0.22,0.38,0.59,-0.27,1
29060,-1.50,-1.65,-1.94,0.60,0.44,0.22,0.38,0.60,-0.26,1
29080,-1.51,-1.77,-1.91,0.51,0.40,0.24,0.38,0.62,-0.23,1
29100,-1.64,-1.87,-2.09,0.43,0.45,0.25,0.40,0.65,-0.23,1
29120,-1.76,-1.94,-2.19,0.33,0.44,0.26,0.40,0.66,-0.22,1
29140,-1.74,-1.94,-2.09,0.30,0.35,0.27,0.41,0.68,-0.20,1
29160,-1.57,-1.94,-1.85,0.30,0.28,0.29,0.41,0.70,-0.18,1
29180,-1.27,-1.78,-1.61,0.44,0.34,0.30,0.41,0.72,-0.15,1
29200,-1.11,-1.48,-1.52,0.62,0.41,0.31,0.42,0.73,-0.15,1
29220,-1.14,-1.09,-1.66,0.81,0.52,0.31,0.42,0.73,-0.15,1
29240,-1.22,-0.78,-1.84,0.85,0.61,0.31,0.42,0.73,-0.14,1
29260,-1.32,-0.61,-2.01,0.74,0.69,0.31,0.41,0.72,-0.14,1
29280,-1.22,-0.57,-1.92,0.66,0.69,0.30,0.41,0.71,-0.16,1
29300,-1.02,-0.49,-1.67,0.66,0.65,0.30,0.40,0.70,-0.15,1
29320,-1.09,-0.39,-1.72,0.70,0.63,0.28,0.42,0.70,-0.19,1
29340,-1.16,-0.41,-1.70,0.63,0.54,0.27,0.42,0.69,-0.22,1
29360,-1.21,-0.36,-1.80,0.53,0.59,0.26,0.42,0.68,-0.23,1
29380,-1.31,-0.32,-1.91,0.60,0.60,0.26,0.40,0.66,-0.22,1
29400,-1.52,-0.22,-1.98,0.62,0.46,0.26,0.40,0.66,-0.22,1
29420,-1.25,-0.49,-1.83,0.48,0.58,0.26,0.40,0.66,-0.20,1
29440,-0.84,-1.06,-1.46,0.35,0.62,0.26,0.39,0.65,-0.20,1
29460,-0.42,-1.26,-1.18,0.38,0.75,0.26,0.39,0.65,-0.20,1
29480,-0.46,-1.08,-1.23,0.42,0.77,0.25,0.39,0.64,-0.21,1
29500,-0.53,-0.99,-1.37,0.42,0.84,0.25,0.38,0.62,-0.21,1
29520,-0.61,-1.15,-1.50,0.57,0.89,0.24,0.37,0.61,-0.22,1
29540,-0.62,-1.12,-1.46,0.71,0.83,0.23,0.37,0.60,-0.23,1
29560,-0.88,-1.06,-1.56,0.74,0.69,0.22,0.36,0.58,-0.24,1
29580,-1.26,-1.04,-2.03,0.59,0.77,0.21,0.36,0.57,-0.25,1
29600,-1.89,-0.76,-2.75,0.62,0.86,0.21,0.36,0.57,-0.27,1
29620,-2.17,-0.74,-2.86,0.59,0.70,0.20,0.36,0.56,-0.28,1
29640,-1.77,-0.93,-2.44,0.71,0.67,0.21,0.35,0.56,-0.26,1
29660,-1.47,-1.02,-2.15,0.79,0.68,0.22,0.36,0.58,-0.25,1
29680,-1.22,-1.26,-1.89,0.84,0.67,0.22,0.34,0.56,-0.22,1
29700,-0.93,-1.62,-1.49,0.98,0.56,0.22,0.33,0.55,-0.19,1
29720,-1.03,-1.81,-1.37,0.97,0.34,0.23,0.33,0.55,-0.17,1
29740,-1.31,-1.77,-1.64,0.94,0.33,0.24,0.32,0.56,-0.14,1
29760,-1.56,-1.56,-1.87,1.00,0.31,0.24,0.31,0.55,-0.12,1
29780,-1.74,-1.59,-1.92,1.06,0.17,0.25,0.31,0.56,-0.10,1
29800,-1.49,-1.59,-1.82,1.15,0.33,0.25,0.31,0.56,-0.10,1
29820,-1.28,-1.79,-1.59,1.07,0.31,0.26,0.31,0.57,-0.09,1
29840,-0.97,-2.00,-1.29,1.13,0.32,0.26,0.31,0.57,-0.09,1
29860,-0.85,-2.02,-1.21,1.31,0.36,0.26,0.31,0.57,-0.10,1
29880,-0.95,-1.91,-1.28,1.37,0.33,0.25,0.32,0.57,-0.11,1
29900,-1.03,-1.89,-1.37,1.41,0.34,0.26,0.32,0.58,-0.11,1
29920,-1.09,-1.87,-1.56,1.45,0.47,0.25,0.32,0.57,-0.12,1
29940,-1.22,-2.02,-1.77,1.44,0.55,0.26,0.32,0.58,-0.10,1
29960,-1.32,-1.93,-1.84,1.50,0.52,0.26,0.32,0.58,-0.11,1
29980,-1.20,-2.15,-1.72,1.45,0.52,0.26,0.33,0.59,-0.12,1
30000,-1.12,-2.38,-1.57,1.42,0.46,0.27,0.33,0.60,-0.10,1
30020,-0.96,-2.39,-1.43,1.44,0.47,0.27,0.35,0.62,-0.12,1
30040,-1.13,-2.13,-1.49,1.56,0.37,0.27,0.34,0.61,-0.11,1
30060,-0.20,-2.26,-1.13,1.57,0.92,0.27,0.34,0.61,-0.11,1
30080,-0.33,-2.39,-0.91,1.68,0.58,0.27,0.34,0.61,-0.12,1
30100,-0.04,-2.60,-0.65,1.64,0.61,0.26,0.34,0.61,-0.13,1
30120,0.08,-2.83,-0.52,1.66,0.61,0.26,0.34,0.60,-0.12,1
30140,0.16,-2.84,-0.49,1.61,0.65,0.27,0.34,0.61,-0.12,1
30160,-0.07,-2.78,-0.66,1.63,0.59,0.27,0.34,0.61,-0.12,1
30180,0.08,-2.86,-0.52,1.69,0.60,0.25,0.34,0.60,-0.15,1
30200,0.20,-2.78,-0.44,1.76,0.63,0.23,0.34,0.57,-0.20,1
30220,0.15,-2.60,-0.46,1.70,0.61,0.23,0.34,0.58,-0.19,1
30240,-0.08,-2.52,-0.63,1.68,0.56,0.23,0.34,0.57,-0.20,1
30260,-0.87,-2.27,-1.38,1.63,0.52,0.23,0.34,0.57,-0.19,1
30280,-1.40,-1.93,-1.91,1.55,0.52,0.23,0.34,0.57,-0.20,1
30300,-1.63,-1.67,-2.14,1.59,0.51,0.22,0.34,0.57,-0.21,1
30320,-1.87,-1.42,-2.34,1.85,0.46,0.22,0.35,0.57,-0.21,1
30340,-1.61,-1.51,-2.00,1.86,0.39,0.21,0.35,0.56,-0.24,1
30360,-1.42,-1.96,-1.58,1.63,0.16,0.22,0.35,0.57,-0.23,1
30380,-1.36,-2.14,-1.52,1.56,0.16,0.22,0.36,0.58,-0.23,1
30400,-1.47,-2.31,-1.72,1.47,0.24,0.21,0.36,0.57,-0.26,1
30420,-1.83,-2.29,-2.21,1.40,0.39,0.22,0.36,0.57,-0.25,1
30440,-2.23,-1.91,-2.59,1.67,0.36,0.22,0.36,0.58,-0.25,1
30460,-1.74,-1.63,-2.36,1.72,0.62,0.22,0.36,0.57,-0.24,1
30480,-1.31,-1.30,-2.17,1.98,0.86,0.22,0.35,0.57,-0.24,1
30500,-1.09,-1.34,-2.01,1.94,0.92,0.21,0.36,0.57,-0.25,1
30520,-0.94,-1.38,-1.94,2.07,1.01,0.22,0.35,0.56,-0.23,1
30540,-0.89,-1.49,-1.90,1.97,1.01,0.22,0.35,0.56,-0.23,1
30560,-0.84,-1.44,-1.74,2.05,0.90,0.23,0.34,0.56,-0.19,1
30580,-0.66,-1.55,-1.32,2.05,0.66,0.24,0.32,0.56,-0.15,1
30600,-0.43,-1.78,-0.91,1.96,0.49,0.24,0.31,0.55,-0.14,1
30620,-0.31,-2.21,-0.63,1.75,0.32,0.23,0.30,0.54,-0.12,1
30640,-0.17,-2.46,-0.28,1.87,0.11,0.24,0.28,0.51,-0.08,1
30660,-0.15,-2.86,-0.18,1.70,0.03,0.24,0.26,0.51,-0.05,1
30680,-0.15,-2.87,-0.25,1.79,0.11,0.23,0.26,0.49,-0.07,1
30700,0.21,-3.09,-0.30,1.75,0.51,0.21,0.25,0.45,-0.09,1
30720,-0.32,-2.86,-0.74,2.00,0.42,0.21,0.24,0.44,-0.07,1
30740,-0.45,-2.95,-0.92,2.01,0.47,0.21,0.24,0.45,-0.06,1
30760,-0.46,-3.00,-1.02,2.07,0.56,0.20,0.23,0.43,-0.06,1
30780,-0.62,-3.25,-1.09,1.96,0.47,0.20,0.23,0.43,-0.09,1
30800,-0.53,-3.61,-1.16,1.78,0.62,0.17,0.23,0.40,-0.15,1
30820,-0.74,-3.58,-1.45,1.69,0.71,0.17,0.24,0.41,-0.17,1
30840,-0.89,-3.48,-1.73,1.74,0.85,0.17,0.25,0.42,-0.17,1
30860,-0.89,-3.49,-1.88,1.75,0.99,0.18,0.25,0.43,-0.15,1
30880,-1.00,-3.58,-1.96,1.67,0.96,0.19,0.26,0.46,-0.15,1
30900,-0.88,-3.63,-1.82,1.70,0.94,0.22,0.28,0.49,-0.13,1
30920,-0.56,-3.63,-1.46,1.71,0.90,0.23,0.28,0.51,-0.11,1
30940,-0.49,-3.53,-1.33,1.79,0.84,0.24,0.29,0.53,-0.09,1
30960,-0.32,-3.45,-1.12,1.86,0.80,0.25,0.31,0.56,-0.11,1
30980,-0.16,-3.37,-0.89,1.75,0.72,0.25,0.32,0.57,-0.12,1
31000,-0.05,-3.32,-0.54,1.66,0.48,0.26,0.34,0.60,-0.12,1
31020,0.10,-3.38,-0.25,1.62,0.34,0.26,0.35,0.61,-0.14,1
