t_ms,pitch1,roll1,pitch2,roll2,delta_pitch,fsr1_scaled,fsr2_scaled,fsr_total,fsr_balance,label
5392,-0.07,0.81,0.61,-0.30,-0.68,0.20,0.05,0.25,0.62,0
5395,-0.04,0.77,0.62,-0.30,-0.66,0.19,0.05,0.24,0.61,0
5398,0.02,0.73,0.65,-0.30,-0.63,0.20,0.05,0.24,0.62,0
5401,0.08,0.69,0.68,-0.31,-0.60,0.19,0.05,0.24,0.61,0
5404,0.09,0.68,0.68,-0.30,-0.59,0.19,0.05,0.24,0.61,0
5417,0.03,0.64,0.65,-0.33,-0.62,0.19,0.05,0.24,0.61,0
5420,0.03,0.60,0.65,-0.35,-0.63,0.19,0.05,0.24,0.60,0
5423,0.07,0.57,0.67,-0.34,-0.60,0.19,0.05,0.24,0.61,0
5426,0.08,0.53,0.67,-0.34,-0.58,0.20,0.05,0.25,0.62,0
5429,0.04,0.51,0.59,-0.29,-0.55,0.20,0.05,0.25,0.61,0
5432,-0.02,0.51,0.61,-0.34,-0.63,0.19,0.05,0.24,0.60,0
5445,-0.18,0.26,0.56,-0.27,-0.73,0.19,0.05,0.24,0.55,0
5448,-0.17,0.22,0.55,-0.28,-0.72,0.19,0.06,0.25,0.55,0
5451,-0.15,0.18,0.57,-0.27,-0.72,0.19,0.06,0.25,0.54,0
5454,-0.14,0.13,0.58,-0.27,-0.72,0.19,0.06,0.25,0.53,0
5457,-0.17,0.13,0.53,-0.29,-0.70,0.19,0.06,0.25,0.54,0
5470,-0.26,0.06,0.36,-0.31,-0.62,0.19,0.06,0.24,0.53,0
5473,-0.34,0.07,0.27,-0.34,-0.61,0.19,0.06,0.25,0.52,0
5476,-0.37,0.05,0.21,-0.35,-0.58,0.18,0.06,0.24,0.51,0
5479,-0.49,-0.23,0.02,-0.44,-0.51,0.18,0.06,0.24,0.49,0
5482,-0.58,0.04,0.19,-0.34,-0.77,0.18,0.06,0.24,0.50,0
5496,-0.64,-0.04,0.08,-0.28,-0.72,0.18,0.06,0.24,0.51,0
5499,-0.66,-0.07,0.08,-0.25,-0.74,0.18,0.06,0.24,0.51,0
5502,-0.71,-0.09,0.05,-0.23,-0.77,0.18,0.06,0.24,0.51,0
5505,-0.73,-0.09,0.04,-0.23,-0.77,0.18,0.06,0.24,0.52,0
5508,-0.75,-0.12,0.02,-0.23,-0.77,0.18,0.06,0.24,0.52,0
5521,-0.83,0.01,-0.14,-0.17,-0.68,0.18,0.06,0.24,0.49,0
5524,-0.89,0.03,-0.19,-0.13,-0.69,0.18,0.06,0.25,0.50,0
5527,-1.00,0.07,-0.20,-0.18,-0.80,0.18,0.06,0.24,0.50,0
5530,-1.05,0.09,-0.25,-0.17,-0.80,0.17,0.07,0.24,0.45,0
5533,-1.11,0.06,-0.30,-0.18,-0.80,0.19,0.07,0.25,0.48,0
5546,-1.40,0.06,-0.41,-0.18,-0.99,0.18,0.06,0.25,0.47,0
5549,-1.38,0.07,-0.41,-0.17,-0.96,0.18,0.06,0.24,0.47,0
5552,-1.35,0.10,-0.40,-0.16,-0.95,0.18,0.07,0.25,0.44,0
5555,-1.38,0.10,-0.48,-0.16,-0.90,0.18,0.06,0.24,0.48,0
5558,-1.41,0.09,-0.50,-0.16,-0.91,0.18,0.06,0.24,0.47,0
5571,-1.83,0.09,-0.69,-0.11,-1.14,0.17,0.06,0.24,0.46,0
5574,-1.98,0.14,-0.72,-0.05,-1.26,0.18,0.06,0.24,0.48,0
5577,-2.14,0.20,-0.79,-0.04,-1.35,0.17,0.07,0.24,0.45,0
5580,-2.22,0.24,-0.81,-0.03,-1.41,0.17,0.07,0.24,0.44,0
5583,-2.15,0.26,-0.80,-0.04,-1.34,0.17,0.06,0.24,0.45,0
5596,-2.26,0.21,-0.96,0.02,-1.31,0.18,0.07,0.25,0.44,0
5599,-2.22,0.15,-0.99,-0.03,-1.24,0.18,0.07,0.25,0.43,0
5602,-2.22,0.10,-1.01,-0.03,-1.21,0.18,0.07,0.25,0.43,0
5605,-2.39,0.07,-1.05,-0.06,-1.35,0.18,0.07,0.25,0.43,0
5608,-2.55,0.05,-1.18,-0.07,-1.37,0.18,0.08,0.25,0.40,0
5621,-2.31,0.15,-1.31,0.07,-1.00,0.18,0.07,0.26,0.42,0
5624,-2.52,0.12,-1.41,0.07,-1.11,0.18,0.07,0.26,0.42,0
5627,-2.59,0.11,-1.47,0.06,-1.11,0.19,0.08,0.26,0.43,0
5630,-2.72,0.05,-1.64,0.03,-1.08,0.18,0.08,0.26,0.41,0
5633,-2.88,0.01,-1.74,0.01,-1.15,0.18,0.08,0.26,0.41,0
5646,-3.09,-0.18,-1.90,-0.07,-1.20,0.18,0.08,0.26,0.40,0
5649,-3.26,-0.19,-1.94,-0.07,-1.33,0.18,0.08,0.26,0.38,0
5652,-3.58,-0.19,-2.06,-0.09,-1.52,0.18,0.08,0.26,0.39,0
5655,-3.82,-0.15,-2.09,-0.08,-1.73,0.18,0.08,0.26,0.37,0
5658,-3.66,-0.06,-2.07,-0.05,-1.59,0.18,0.08,0.26,0.38,0
5672,-3.65,0.07,-2.17,-0.02,-1.48,0.19,0.09,0.28,0.37,0
5675,-3.45,0.05,-2.14,-0.02,-1.31,0.18,0.08,0.27,0.38,0
5678,-3.32,0.02,-2.15,-0.02,-1.18,0.17,0.09,0.26,0.32,0
5681,-3.25,-0.01,-2.14,-0.02,-1.11,0.17,0.09,0.26,0.32,0
5684,-3.30,-0.04,-2.21,-0.03,-1.10,0.18,0.09,0.26,0.34,0
5697,-4.03,-0.04,-2.53,-0.13,-1.50,0.19,0.09,0.28,0.36,0
5700,-4.12,0.03,-2.61,-0.15,-1.50,0.17,0.09,0.26,0.32,0
5703,-4.15,0.02,-2.64,-0.16,-1.50,0.18,0.09,0.27,0.32,0
5706,-4.18,0.05,-2.68,-0.15,-1.50,0.17,0.09,0.26,0.33,0
5709,-4.06,0.08,-2.62,-0.15,-1.44,0.17,0.09,0.26,0.30,0
5722,-4.25,0.01,-2.72,-0.22,-1.53,0.15,0.09,0.25,0.26,0
5725,-4.31,-0.01,-2.73,-0.22,-1.58,0.15,0.09,0.24,0.26,0
5728,-4.41,-0.00,-2.73,-0.22,-1.68,0.15,0.09,0.24,0.27,0
5731,-4.64,0.01,-2.75,-0.25,-1.89,0.15,0.09,0.24,0.25,0
5734,-4.76,0.03,-2.77,-0.26,-1.98,0.15,0.09,0.24,0.25,0
5747,-4.42,0.14,-2.74,-0.18,-1.68,0.15,0.10,0.25,0.24,0
5750,-4.68,0.13,-2.81,-0.20,-1.87,0.15,0.10,0.25,0.22,0
5753,-4.74,0.20,-2.85,-0.20,-1.88,0.15,0.10,0.25,0.23,0
5756,-4.91,0.27,-2.96,-0.21,-1.95,0.14,0.10,0.24,0.15,0
5759,-5.20,0.32,-3.05,-0.21,-2.15,0.15,0.10,0.25,0.21,0
5772,-4.93,0.56,-3.27,-0.12,-1.65,0.15,0.11,0.26,0.19,0
5775,-4.85,0.53,-3.28,-0.10,-1.57,0.16,0.11,0.26,0.19,0
5778,-4.86,0.52,-3.32,-0.08,-1.55,0.15,0.11,0.26,0.17,0
5781,-4.91,0.49,-3.38,-0.06,-1.53,0.15,0.11,0.26,0.16,0
5784,-4.93,0.47,-3.35,-0.04,-1.58,0.15,0.11,0.27,0.17,0
5798,-5.96,0.39,-3.68,-0.03,-2.28,0.15,0.12,0.27,0.13,0
5801,-6.16,0.43,-3.80,-0.07,-2.36,0.15,0.11,0.26,0.15,0
5804,-6.27,0.46,-3.80,-0.08,-2.47,0.16,0.12,0.27,0.15,0
5807,-6.00,0.55,-3.77,-0.08,-2.23,0.15,0.12,0.27,0.14,0
5810,-5.72,0.57,-3.68,-0.04,-2.04,0.16,0.12,0.27,0.14,0
5823,-6.29,0.54,-3.79,-0.02,-2.50,0.15,0.12,0.27,0.10,0
5826,-6.60,0.58,-3.89,-0.02,-2.71,0.15,0.12,0.28,0.11,0
5829,-6.31,0.66,-3.78,0.03,-2.52,0.16,0.13,0.28,0.11,0
5832,-5.78,0.73,-3.66,0.08,-2.11,0.17,0.13,0.30,0.15,0
5835,-5.61,0.67,-3.69,0.08,-1.92,0.17,0.12,0.29,0.16,0
5848,-6.08,0.61,-3.89,0.10,-2.19,0.16,0.13,0.30,0.11,0
5851,-6.70,0.61,-4.03,0.00,-2.67,0.16,0.13,0.30,0.09,0
5854,-7.20,0.62,-4.11,-0.07,-3.09,0.15,0.13,0.28,0.07,0
5857,-7.11,0.78,-4.06,-0.04,-3.06,0.16,0.13,0.29,0.10,0
5860,-6.83,0.84,-4.01,0.01,-2.82,0.16,0.13,0.29,0.09,0
5873,-5.80,0.90,-3.68,0.16,-2.12,0.16,0.14,0.30,0.05,0
5876,-5.94,0.81,-3.68,0.12,-2.26,0.16,0.14,0.30,0.05,0
5879,-6.05,0.70,-3.61,0.05,-2.44,0.16,0.14,0.30,0.05,0
5882,-5.74,0.70,-3.66,0.17,-2.08,0.16,0.14,0.30,0.05,0
5885,-5.52,0.74,-3.64,0.18,-1.88,0.16,0.14,0.30,0.05,0
5898,-6.52,0.66,-4.03,0.10,-2.49,0.16,0.15,0.31,0.02,0
5901,-6.74,0.72,-4.09,0.10,-2.65,0.15,0.15,0.30,0.02,0
5904,-6.92,0.65,-4.25,0.10,-2.67,0.15,0.15,0.30,0.01,0
5907,-7.13,0.73,-4.40,0.17,-2.73,0.15,0.15,0.30,0.01,0
5910,-7.11,0.72,-4.51,0.05,-2.60,0.15,0.15,0.30,0.02,0
5923,-7.65,0.42,-4.51,-0.17,-3.14,0.16,0.15,0.31,0.01,0
5926,-7.62,0.40,-4.42,-0.24,-3.20,0.15,0.15,0.31,0.01,0
5929,-7.44,0.34,-4.32,-0.25,-3.12,0.15,0.15,0.30,-0.00,0
5932,-7.43,0.34,-4.34,-0.26,-3.08,0.15,0.15,0.30,-0.00,0
5935,-7.44,0.32,-4.32,-0.22,-3.13,0.15,0.15,0.31,-0.01,0
5949,-7.71,0.35,-4.37,-0.08,-3.34,0.15,0.15,0.30,-0.01,0
5952,-7.62,0.44,-4.43,-0.08,-3.19,0.15,0.15,0.30,-0.01,0
5955,-7.64,0.33,-4.41,-0.15,-3.24,0.15,0.15,0.30,-0.00,0
5958,-7.61,0.38,-4.49,-0.12,-3.12,0.15,0.15,0.30,-0.01,0
5961,-7.50,0.43,-4.54,-0.09,-2.96,0.15,0.16,0.30,-0.04,0
5974,-8.38,0.57,-4.93,-0.09,-3.45,0.15,0.16,0.31,-0.03,0
5977,-8.78,0.69,-5.04,-0.10,-3.74,0.14,0.16,0.30,-0.06,0
5980,-9.17,0.73,-5.15,-0.19,-4.02,0.14,0.16,0.30,-0.06,0
5983,-9.09,0.89,-4.95,-0.13,-4.13,0.14,0.16,0.30,-0.06,0
5986,-8.86,0.98,-4.95,-0.08,-3.91,0.14,0.16,0.30,-0.06,0
5999,-9.20,0.97,-4.91,-0.18,-4.29,0.16,0.17,0.32,-0.03,0
6002,-9.08,0.94,-4.85,-0.16,-4.24,0.15,0.16,0.31,-0.02,0
6005,-9.03,0.92,-4.79,-0.19,-4.24,0.15,0.16,0.31,-0.01,0
6008,-8.72,0.85,-4.70,-0.20,-4.02,0.15,0.15,0.31,-0.00,0
6011,-8.28,0.92,-4.56,-0.14,-3.72,0.16,0.16,0.31,0.00,0
6024,-8.88,1.17,-4.80,-0.25,-4.08,0.15,0.16,0.31,-0.04,0
6027,-9.04,1.17,-4.80,-0.35,-4.24,0.15,0.16,0.31,-0.04,0
6030,-9.02,1.18,-4.90,-0.27,-4.11,0.14,0.16,0.30,-0.08,0
6033,-9.03,1.20,-4.97,-0.27,-4.05,0.14,0.16,0.30,-0.07,0
6036,-9.07,1.22,-4.99,-0.23,-4.08,0.15,0.16,0.31,-0.05,0
6049,-9.39,1.14,-5.02,-0.37,-4.36,0.15,0.17,0.32,-0.07,0
6052,-9.25,1.15,-4.95,-0.35,-4.30,0.14,0.17,0.31,-0.10,0
6055,-9.25,1.20,-5.03,-0.27,-4.22,0.15,0.17,0.32,-0.06,0
6058,-9.39,1.22,-5.07,-0.24,-4.33,0.16,0.17,0.33,-0.05,0
6061,-9.37,1.24,-5.11,-0.25,-4.25,0.15,0.17,0.33,-0.06,0
6075,-9.80,1.21,-5.33,-0.30,-4.47,0.14,0.18,0.32,-0.12,0
6078,-9.49,1.10,-5.24,-0.33,-4.25,0.14,0.18,0.31,-0.11,0
6081,-9.34,1.14,-5.28,-0.22,-4.06,0.14,0.18,0.31,-0.12,0
6084,-9.61,1.13,-5.40,-0.20,-4.21,0.13,0.17,0.30,-0.15,0
6087,-9.82,1.11,-5.53,-0.30,-4.29,0.13,0.18,0.31,-0.13,0
6100,-10.08,1.20,-5.67,-0.28,-4.41,0.14,0.17,0.31,-0.12,0
6103,-10.14,1.16,-5.66,-0.36,-4.48,0.14,0.18,0.31,-0.12,0
6106,-10.00,1.04,-5.71,-0.32,-4.28,0.14,0.17,0.31,-0.11,0
6109,-10.15,1.06,-5.78,-0.24,-4.38,0.14,0.17,0.31,-0.11,0
6112,-10.33,1.04,-5.89,-0.32,-4.44,0.14,0.17,0.31,-0.11,0
6125,-10.30,1.15,-5.95,-0.32,-4.35,0.14,0.19,0.33,-0.16,0
6128,-10.12,1.17,-5.84,-0.40,-4.28,0.14,0.19,0.33,-0.16,0
6131,-9.97,1.04,-5.91,-0.36,-4.06,0.14,0.19,0.33,-0.15,0
6134,-9.93,1.01,-5.95,-0.31,-3.98,0.14,0.19,0.33,-0.17,0
6137,-10.20,1.07,-6.03,-0.29,-4.17,0.14,0.18,0.31,-0.13,0
6150,-10.55,1.21,-6.18,-0.38,-4.37,0.14,0.20,0.34,-0.18,0
6153,-10.77,1.19,-6.25,-0.32,-4.53,0.14,0.20,0.34,-0.19,0
6156,-10.77,1.20,-6.29,-0.32,-4.48,0.14,0.20,0.33,-0.17,0
6159,-10.78,1.22,-6.37,-0.33,-4.41,0.14,0.19,0.33,-0.17,0
6162,-10.97,1.23,-6.44,-0.34,-4.53,0.14,0.20,0.34,-0.18,0
6176,-11.64,1.28,-6.85,-0.55,-4.79,0.13,0.18,0.32,-0.15,0
6179,-11.62,1.25,-6.92,-0.45,-4.70,0.13,0.18,0.32,-0.15,0
6182,-11.41,1.25,-6.93,-0.41,-4.48,0.13,0.18,0.32,-0.15,0
6185,-11.46,1.31,-7.00,-0.36,-4.46,0.13,0.18,0.31,-0.16,0
6198,-11.48,1.20,-7.13,-0.41,-4.35,0.13,0.19,0.32,-0.17,0
6201,-11.55,1.16,-7.14,-0.41,-4.41,0.13,0.19,0.32,-0.17,0
6204,-11.62,1.17,-7.30,-0.36,-4.32,0.13,0.19,0.32,-0.19,0
6207,-11.66,1.15,-7.30,-0.40,-4.37,0.13,0.19,0.32,-0.18,0
6210,-11.72,1.17,-7.28,-0.51,-4.43,0.13,0.19,0.32,-0.19,0
6223,-12.41,1.16,-7.62,-0.49,-4.79,0.13,0.19,0.32,-0.19,0
6226,-12.48,1.15,-7.72,-0.53,-4.76,0.13,0.19,0.32,-0.18,0
6229,-12.56,1.17,-7.73,-0.53,-4.83,0.13,0.19,0.32,-0.18,0
6232,-12.70,1.24,-7.64,-0.58,-5.06,0.13,0.19,0.32,-0.18,0
6235,-12.70,1.14,-7.71,-0.55,-5.00,0.13,0.19,0.32,-0.19,0
6248,-12.99,1.09,-7.72,-0.63,-5.28,0.13,0.19,0.32,-0.19,0
6251,-13.12,1.08,-7.79,-0.75,-5.33,0.13,0.19,0.32,-0.19,0
6254,-13.21,1.10,-7.81,-0.72,-5.40,0.13,0.19,0.32,-0.20,0
6257,-13.31,1.08,-7.85,-0.77,-5.46,0.13,0.19,0.32,-0.19,0
6271,-13.62,1.06,-7.90,-0.85,-5.72,0.13,0.19,0.31,-0.20,0
6274,-13.68,1.10,-7.92,-0.84,-5.76,0.13,0.20,0.33,-0.23,0
6277,-13.69,0.99,-7.98,-0.91,-5.71,0.13,0.21,0.34,-0.25,0
6280,-13.69,0.96,-7.95,-0.96,-5.74,0.12,0.21,0.33,-0.27,0
6283,-13.80,0.97,-7.99,-0.91,-5.80,0.13,0.21,0.34,-0.25,0
6296,-13.59,0.80,-7.99,-0.97,-5.60,0.13,0.20,0.33,-0.23,0
6299,-13.63,0.83,-7.96,-1.04,-5.67,0.12,0.20,0.33,-0.25,0
6302,-13.65,0.87,-8.00,-0.95,-5.65,0.13,0.20,0.33,-0.23,0
6305,-13.78,0.89,-8.06,-0.94,-5.72,0.13,0.20,0.33,-0.23,0
6308,-13.69,0.82,-8.08,-0.98,-5.60,0.13,0.20,0.33,-0.22,0
6321,-13.61,0.84,-7.95,-0.96,-5.66,0.13,0.20,0.33,-0.21,0
6324,-13.41,0.80,-7.90,-0.97,-5.52,0.13,0.19,0.32,-0.19,0
6327,-13.31,0.79,-7.84,-0.98,-5.47,0.13,0.19,0.32,-0.20,0
6330,-13.32,0.78,-7.78,-1.02,-5.54,0.13,0.19,0.32,-0.17,0
6343,-13.17,0.77,-7.64,-0.97,-5.53,0.13,0.18,0.31,-0.17,0
6346,-13.16,0.80,-7.59,-0.99,-5.57,0.13,0.18,0.31,-0.16,0
6349,-13.05,0.86,-7.51,-1.04,-5.54,0.13,0.19,0.32,-0.19,0
6352,-12.76,0.79,-7.42,-1.01,-5.34,0.13,0.18,0.31,-0.17,0
6355,-12.64,0.79,-7.38,-1.05,-5.26,0.13,0.18,0.31,-0.15,0
6369,-12.43,0.82,-7.29,-0.98,-5.14,0.13,0.17,0.31,-0.12,0
6372,-12.62,0.86,-7.31,-1.03,-5.31,0.13,0.17,0.30,-0.14,0
6375,-12.68,0.88,-7.27,-1.03,-5.42,0.13,0.18,0.31,-0.15,0
6378,-12.63,0.85,-7.25,-0.96,-5.39,0.13,0.17,0.30,-0.13,0
6381,-12.55,0.79,-7.28,-1.01,-5.27,0.13,0.17,0.30,-0.14,0
6394,-12.32,0.55,-7.19,-1.07,-5.14,0.13,0.17,0.30,-0.11,0
6397,-12.37,0.52,-7.17,-1.08,-5.20,0.13,0.16,0.30,-0.10,0
6400,-12.46,0.48,-7.19,-1.15,-5.27,0.13,0.16,0.30,-0.11,0
6403,-12.42,0.46,-7.16,-1.08,-5.27,0.13,0.17,0.30,-0.11,0
6416,-12.30,0.35,-7.08,-1.30,-5.22,0.13,0.17,0.30,-0.12,0
6419,-12.57,0.38,-7.11,-1.29,-5.46,0.13,0.17,0.30,-0.12,0
6422,-12.59,0.45,-7.09,-1.26,-5.50,0.13,0.16,0.29,-0.11,0
6425,-12.43,0.42,-7.06,-1.30,-5.38,0.13,0.17,0.30,-0.12,0
6428,-12.40,0.48,-6.98,-1.41,-5.41,0.13,0.17,0.30,-0.13,0
6441,-11.84,0.28,-6.74,-1.39,-5.10,0.13,0.17,0.30,-0.11,0
6444,-11.88,0.28,-6.73,-1.45,-5.15,0.13,0.16,0.30,-0.09,0
6447,-11.89,0.29,-6.68,-1.46,-5.21,0.13,0.17,0.30,-0.10,0
6450,-11.84,0.26,-6.67,-1.55,-5.18,0.13,0.17,0.30,-0.12,0
6453,-11.57,0.12,-6.56,-1.49,-5.02,0.13,0.17,0.30,-0.11,0
6467,-11.59,0.22,-6.45,-1.64,-5.15,0.14,0.17,0.30,-0.09,0
6470,-11.58,0.17,-6.39,-1.72,-5.19,0.14,0.17,0.31,-0.09,0
6473,-11.53,0.12,-6.35,-1.70,-5.19,0.14,0.17,0.31,-0.08,0
6476,-11.39,0.09,-6.29,-1.74,-5.10,0.14,0.16,0.30,-0.07,0
6489,-11.20,0.40,-5.89,-1.68,-5.30,0.13,0.16,0.30,-0.10,0
6492,-10.91,0.42,-5.75,-1.66,-5.16,0.14,0.16,0.30,-0.07,0
6495,-10.84,0.41,-5.72,-1.70,-5.12,0.14,0.16,0.30,-0.07,0
6498,-10.87,0.40,-5.69,-1.71,-5.18,0.15,0.16,0.31,-0.05,0
6501,-10.88,0.40,-5.71,-1.80,-5.17,0.15,0.16,0.31,-0.05,0
6514,-11.10,0.61,-5.95,-2.02,-5.15,0.16,0.16,0.32,-0.01,0
6517,-11.09,0.65,-6.00,-2.07,-5.09,0.17,0.16,0.33,0.02,0
6520,-10.97,0.64,-6.04,-1.96,-4.93,0.16,0.17,0.33,-0.01,0
6523,-11.06,0.81,-6.11,-1.96,-4.95,0.16,0.16,0.33,-0.00,0
6526,-11.24,0.96,-6.12,-1.93,-5.12,0.17,0.16,0.33,0.00,0
6539,-11.27,1.30,-6.30,-2.10,-4.98,0.17,0.17,0.34,0.02,0
6542,-11.31,1.37,-6.36,-2.07,-4.95,0.16,0.17,0.33,-0.02,0
6545,-11.28,1.38,-6.46,-2.12,-4.82,0.17,0.17,0.34,0.01,0
