t_ms,pitch1,roll1,pitch2,roll2,delta_pitch,fsr1_scaled,fsr2_scaled,fsr_total,fsr_balance,label
5202,0.04,0.11,-0.02,-0.04,0.06,0.19,0.15,0.34,0.13,0
5205,0.04,0.10,-0.04,-0.04,0.08,0.19,0.15,0.34,0.12,0
5208,0.04,0.09,-0.05,-0.01,0.09,0.18,0.15,0.33,0.11,0
5211,0.03,0.08,-0.03,-0.01,0.05,0.19,0.15,0.34,0.12,0
5224,0.01,0.06,0.01,0.02,0.01,0.19,0.15,0.34,0.12,0
5227,0.04,0.06,0.02,0.02,0.02,0.19,0.15,0.34,0.12,0
5230,0.05,0.06,0.02,0.00,0.03,0.19,0.15,0.34,0.12,0
5233,0.05,0.06,0.02,-0.02,0.03,0.19,0.15,0.33,0.13,0
5236,0.04,0.07,0.02,-0.04,0.02,0.19,0.15,0.33,0.13,0
5239,0.03,0.07,0.01,-0.06,0.02,0.19,0.15,0.34,0.13,0
5252,0.01,0.02,0.02,-0.08,-0.01,0.19,0.14,0.33,0.16,0
5255,-0.01,0.02,0.01,-0.08,-0.02,0.19,0.15,0.34,0.12,0
5258,-0.02,0.01,-0.01,-0.08,-0.01,0.19,0.15,0.34,0.13,0
5261,-0.01,0.02,-0.02,-0.11,0.01,0.19,0.15,0.34,0.13,0
5264,-0.01,0.03,-0.00,-0.13,-0.01,0.19,0.15,0.34,0.13,0
5277,-0.01,0.04,-0.02,-0.13,0.01,0.19,0.15,0.34,0.14,0
5280,-0.02,0.03,-0.04,-0.14,0.02,0.19,0.15,0.34,0.13,0
5283,-0.01,0.03,-0.04,-0.14,0.03,0.19,0.15,0.34,0.13,0
5286,-0.01,0.03,-0.04,-0.14,0.03,0.19,0.15,0.33,0.12,0
5289,-0.00,0.05,-0.03,-0.15,0.03,0.18,0.13,0.31,0.16,0
5302,-0.01,0.04,-0.07,-0.13,0.07,0.19,0.15,0.34,0.13,0
5305,0.00,0.05,-0.06,-0.12,0.06,0.19,0.15,0.34,0.13,0
5308,0.02,0.04,-0.05,-0.11,0.07,0.19,0.14,0.33,0.16,0
5311,0.03,0.04,-0.04,-0.09,0.07,0.19,0.15,0.34,0.14,0
5314,0.03,0.04,-0.02,-0.10,0.06,0.19,0.15,0.34,0.13,0
5327,0.05,0.06,-0.02,-0.10,0.07,0.19,0.15,0.35,0.12,0
5330,0.06,0.06,-0.01,-0.09,0.08,0.19,0.15,0.34,0.13,0
5333,0.07,0.07,-0.01,-0.10,0.08,0.19,0.15,0.34,0.14,0
5336,0.07,0.05,-0.00,-0.10,0.07,0.19,0.15,0.34,0.14,0
5339,0.07,0.06,0.00,-0.08,0.06,0.20,0.15,0.34,0.14,0
5342,0.07,0.06,-0.00,-0.09,0.07,0.20,0.15,0.34,0.15,0
5355,0.06,0.09,-0.01,-0.05,0.06,0.19,0.15,0.34,0.13,0
5358,0.05,0.09,0.00,-0.05,0.05,0.19,0.15,0.34,0.14,0
5361,0.04,0.10,-0.00,-0.04,0.05,0.19,0.15,0.34,0.14,0
5364,0.05,0.10,0.01,-0.04,0.04,0.19,0.15,0.34,0.14,0
5367,0.06,0.10,0.02,-0.04,0.04,0.19,0.15,0.34,0.14,0
5380,0.08,0.09,0.06,-0.06,0.03,0.20,0.15,0.34,0.14,0
5383,0.07,0.09,0.06,-0.06,0.01,0.19,0.14,0.34,0.14,0
5386,0.08,0.07,0.08,-0.06,-0.00,0.18,0.15,0.33,0.11,0
5389,0.08,0.07,0.09,-0.07,-0.01,0.19,0.15,0.34,0.14,0
5392,0.09,0.06,0.08,-0.08,0.01,0.19,0.15,0.34,0.14,0
5395,0.08,0.06,0.09,-0.10,-0.01,0.19,0.15,0.34,0.14,0
5408,0.04,0.12,0.04,-0.08,0.00,0.19,0.15,0.33,0.13,0
5411,0.04,0.12,0.03,-0.09,0.00,0.19,0.15,0.34,0.14,0
5414,0.03,0.14,0.04,-0.10,-0.01,0.19,0.15,0.34,0.14,0
5417,0.03,0.14,0.03,-0.09,-0.01,0.19,0.15,0.34,0.14,0
5420,0.01,0.15,0.02,-0.08,-0.01,0.19,0.15,0.34,0.12,0
5433,-0.00,0.13,-0.03,-0.08,0.03,0.19,0.15,0.34,0.14,0
5436,-0.02,0.13,-0.02,-0.08,0.00,0.19,0.14,0.34,0.15,0
5439,-0.03,0.12,-0.03,-0.08,-0.01,0.19,0.14,0.34,0.15,0
5442,-0.03,0.12,-0.03,-0.09,-0.00,0.19,0.14,0.34,0.15,0
5445,-0.01,0.10,-0.02,-0.08,0.01,0.19,0.14,0.34,0.15,0
5458,0.00,0.07,-0.04,-0.08,0.04,0.19,0.14,0.34,0.15,0
5461,0.01,0.07,-0.03,-0.09,0.04,0.19,0.14,0.34,0.15,0
5464,0.01,0.08,-0.02,-0.09,0.03,0.20,0.15,0.34,0.15,0
5467,0.01,0.07,-0.02,-0.09,0.04,0.19,0.14,0.34,0.15,0
5470,0.01,0.06,-0.04,-0.11,0.05,0.19,0.15,0.34,0.14,0
5483,0.04,0.09,-0.04,-0.07,0.08,0.19,0.14,0.34,0.15,0
5486,0.05,0.10,-0.02,-0.07,0.07,0.19,0.14,0.34,0.15,0
5489,0.05,0.08,-0.01,-0.06,0.06,0.19,0.14,0.34,0.15,0
5492,0.03,0.09,-0.01,-0.05,0.05,0.19,0.15,0.34,0.14,0
5495,0.02,0.08,-0.02,-0.03,0.04,0.19,0.14,0.33,0.14,0
5508,0.04,0.03,0.00,-0.02,0.03,0.20,0.14,0.34,0.16,0
5511,0.03,0.00,0.00,-0.03,0.03,0.19,0.14,0.34,0.16,0
5514,0.04,-0.02,0.00,-0.04,0.03,0.20,0.14,0.34,0.16,0
5517,0.05,-0.02,-0.00,-0.04,0.05,0.19,0.14,0.34,0.16,0
5520,0.06,-0.04,0.00,-0.05,0.05,0.19,0.15,0.34,0.14,0
5523,0.07,-0.05,-0.00,-0.06,0.07,0.20,0.14,0.34,0.16,0
5536,0.06,-0.09,-0.02,-0.06,0.08,0.21,0.14,0.35,0.18,0
5539,0.04,-0.09,-0.02,-0.06,0.06,0.20,0.15,0.34,0.15,0
5542,0.04,-0.09,-0.02,-0.07,0.06,0.20,0.14,0.34,0.15,0
5545,0.02,-0.08,-0.04,-0.07,0.06,0.20,0.15,0.34,0.15,0
5548,0.01,-0.08,-0.05,-0.08,0.05,0.20,0.15,0.34,0.16,0
5561,-0.04,-0.04,-0.11,-0.10,0.07,0.20,0.15,0.35,0.13,0
5564,-0.05,-0.04,-0.11,-0.08,0.06,0.20,0.15,0.35,0.12,0
5567,-0.05,-0.03,-0.12,-0.07,0.07,0.20,0.15,0.34,0.15,0
5570,-0.06,-0.03,-0.10,-0.07,0.04,0.20,0.13,0.33,0.19,0
5573,-0.08,-0.03,-0.10,-0.07,0.03,0.19,0.15,0.34,0.14,0
5586,-0.09,-0.02,-0.12,-0.09,0.03,0.19,0.15,0.34,0.14,0
5589,-0.09,-0.01,-0.11,-0.09,0.03,0.19,0.15,0.34,0.13,0
5592,-0.08,0.00,-0.12,-0.08,0.04,0.19,0.15,0.34,0.12,0
5595,-0.09,-0.00,-0.12,-0.07,0.03,0.19,0.15,0.34,0.12,0
5598,-0.08,0.00,-0.12,-0.07,0.04,0.19,0.15,0.34,0.13,0
5611,-0.06,0.06,-0.12,-0.04,0.06,0.19,0.15,0.34,0.13,0
5614,-0.06,0.06,-0.12,-0.03,0.06,0.19,0.15,0.34,0.14,0
5617,-0.06,0.07,-0.12,-0.04,0.06,0.19,0.15,0.34,0.14,0
5620,-0.05,0.09,-0.11,-0.03,0.06,0.19,0.15,0.34,0.14,0
5623,-0.05,0.11,-0.11,-0.03,0.06,0.19,0.15,0.34,0.13,0
5637,-0.02,0.16,-0.09,0.00,0.07,0.19,0.15,0.34,0.13,0
5640,-0.01,0.17,-0.08,-0.00,0.07,0.19,0.15,0.34,0.13,0
5643,-0.01,0.18,-0.06,0.01,0.05,0.19,0.15,0.34,0.13,0
5645,-0.02,0.19,-0.05,0.01,0.04,0.19,0.15,0.34,0.14,0
5648,-0.01,0.21,-0.04,0.02,0.03,0.19,0.15,0.34,0.14,0
5662,0.00,0.28,-0.05,0.01,0.05,0.19,0.15,0.34,0.13,0
5665,-0.01,0.31,-0.07,0.01,0.06,0.19,0.15,0.34,0.14,0
5668,-0.01,0.31,-0.07,0.01,0.07,0.19,0.14,0.33,0.13,0
5671,-0.00,0.31,-0.08,0.02,0.07,0.19,0.15,0.34,0.13,0
5674,0.00,0.31,-0.08,0.01,0.08,0.19,0.15,0.33,0.13,0
5676,-0.01,0.32,-0.09,0.03,0.09,0.19,0.15,0.34,0.14,0
5690,-0.05,0.36,-0.14,0.08,0.09,0.20,0.15,0.35,0.13,0
5693,-0.05,0.38,-0.15,0.11,0.10,0.19,0.15,0.35,0.11,0
5696,-0.05,0.40,-0.18,0.13,0.12,0.19,0.15,0.34,0.12,0
5699,-0.08,0.40,-0.18,0.13,0.11,0.19,0.15,0.34,0.12,0
5702,-0.08,0.44,-0.20,0.15,0.11,0.19,0.15,0.34,0.12,0
5715,-0.06,0.64,-0.19,0.22,0.13,0.19,0.15,0.34,0.11,0
5718,-0.06,0.69,-0.17,0.24,0.11,0.19,0.15,0.34,0.11,0
5721,-0.03,0.75,-0.17,0.26,0.14,0.19,0.15,0.34,0.11,0
5724,0.00,0.79,-0.16,0.26,0.16,0.19,0.15,0.34,0.10,0
5727,0.01,0.81,-0.16,0.27,0.17,0.19,0.16,0.34,0.10,0
5730,0.03,0.83,-0.17,0.27,0.19,0.19,0.15,0.34,0.11,0
5743,0.04,0.87,-0.17,0.26,0.22,0.19,0.16,0.34,0.09,0
5746,0.01,0.88,-0.17,0.25,0.18,0.19,0.16,0.34,0.09,0
5749,-0.01,0.90,-0.19,0.27,0.18,0.18,0.16,0.34,0.08,0
5752,-0.02,0.91,-0.19,0.27,0.17,0.19,0.15,0.34,0.10,0
5755,-0.06,0.95,-0.19,0.28,0.12,0.19,0.16,0.35,0.10,0
5768,-0.16,1.09,-0.25,0.29,0.09,0.18,0.16,0.34,0.06,0
5771,-0.18,1.12,-0.25,0.31,0.06,0.18,0.16,0.34,0.06,0
5774,-0.22,1.17,-0.25,0.31,0.03,0.18,0.16,0.34,0.07,0
5777,-0.26,1.19,-0.28,0.30,0.03,0.18,0.16,0.34,0.05,0
5780,-0.28,1.21,-0.32,0.29,0.04,0.18,0.16,0.34,0.08,0
5783,-0.32,1.24,-0.35,0.30,0.03,0.18,0.16,0.34,0.07,0
5796,-0.45,1.24,-0.50,0.29,0.05,0.19,0.16,0.35,0.08,0
5799,-0.47,1.23,-0.54,0.29,0.07,0.19,0.16,0.35,0.09,0
5802,-0.49,1.22,-0.57,0.29,0.08,0.19,0.16,0.35,0.09,0
5805,-0.51,1.20,-0.58,0.31,0.07,0.19,0.16,0.35,0.09,0
5808,-0.49,1.17,-0.60,0.30,0.10,0.19,0.16,0.36,0.08,0
5821,-0.48,1.10,-0.68,0.32,0.19,0.20,0.16,0.36,0.11,0
5824,-0.49,1.08,-0.67,0.34,0.18,0.21,0.17,0.37,0.10,0
5827,-0.48,1.06,-0.65,0.37,0.17,0.20,0.16,0.36,0.09,0
5830,-0.47,1.04,-0.62,0.39,0.15,0.20,0.16,0.36,0.11,0
5833,-0.44,1.03,-0.60,0.40,0.16,0.20,0.16,0.36,0.11,0
5836,-0.39,1.00,-0.56,0.42,0.17,0.20,0.16,0.36,0.10,0
5849,-0.23,0.88,-0.41,0.46,0.18,0.21,0.16,0.37,0.12,0
5852,-0.20,0.84,-0.37,0.46,0.17,0.21,0.17,0.38,0.12,0
5855,-0.17,0.81,-0.33,0.47,0.15,0.20,0.18,0.39,0.05,0
5858,-0.16,0.78,-0.28,0.47,0.12,0.21,0.18,0.39,0.08,0
5861,-0.10,0.74,-0.24,0.49,0.13,0.22,0.18,0.40,0.08,0
5874,0.17,0.69,-0.07,0.65,0.23,0.21,0.18,0.39,0.09,0
5877,0.19,0.68,-0.03,0.69,0.22,0.21,0.18,0.39,0.09,0
5880,0.23,0.67,0.01,0.74,0.22,0.21,0.18,0.39,0.07,0
5883,0.26,0.64,0.04,0.78,0.21,0.21,0.18,0.39,0.08,0
5886,0.29,0.63,0.07,0.81,0.22,0.22,0.19,0.40,0.07,0
5888,0.28,0.62,0.09,0.84,0.19,0.22,0.18,0.40,0.08,0
5902,0.33,0.58,0.15,1.01,0.18,0.21,0.19,0.41,0.04,0
5905,0.32,0.58,0.14,1.04,0.18,0.22,0.18,0.41,0.09,0
5908,0.32,0.59,0.15,1.08,0.17,0.22,0.18,0.41,0.09,0
5910,0.34,0.59,0.16,1.13,0.17,0.22,0.19,0.41,0.08,0
5913,0.34,0.60,0.18,1.17,0.15,0.22,0.19,0.41,0.08,0
5916,0.35,0.61,0.19,1.20,0.16,0.23,0.19,0.42,0.09,0
5929,0.19,0.62,0.14,1.36,0.05,0.24,0.20,0.44,0.08,0
5932,0.20,0.61,0.15,1.37,0.05,0.24,0.20,0.44,0.09,0
5935,0.15,0.61,0.12,1.41,0.03,0.24,0.20,0.44,0.09,0
5938,0.11,0.59,0.10,1.42,0.01,0.24,0.20,0.44,0.08,0
5941,0.10,0.57,0.09,1.45,0.00,0.24,0.20,0.44,0.08,0
5944,0.11,0.54,0.08,1.44,0.03,0.23,0.19,0.43,0.09,0
5957,0.05,0.48,-0.01,1.48,0.06,0.24,0.19,0.43,0.10,0
5960,0.01,0.46,-0.02,1.47,0.03,0.24,0.20,0.44,0.09,0
5963,-0.02,0.42,-0.01,1.47,-0.01,0.24,0.20,0.44,0.09,0
5966,-0.02,0.38,-0.01,1.45,-0.02,0.25,0.20,0.45,0.10,0
5969,-0.03,0.33,-0.01,1.46,-0.02,0.24,0.20,0.44,0.10,0
5982,0.01,0.03,0.01,1.44,0.00,0.25,0.20,0.45,0.13,0
5985,0.01,-0.11,0.03,1.43,-0.03,0.25,0.20,0.45,0.12,0
5988,-0.02,-0.20,0.01,1.45,-0.03,0.25,0.20,0.45,0.10,0
5991,0.02,-0.22,0.02,1.47,-0.00,0.25,0.20,0.45,0.12,0
5994,0.04,-0.28,0.03,1.50,0.01,0.25,0.20,0.44,0.11,0
5997,0.09,-0.34,0.04,1.49,0.05,0.26,0.20,0.45,0.14,0
6010,0.20,-0.72,0.07,1.55,0.13,0.26,0.20,0.47,0.13,0
6013,0.18,-0.81,0.08,1.56,0.10,0.26,0.20,0.47,0.13,0
6016,0.19,-0.86,0.08,1.62,0.11,0.26,0.20,0.46,0.13,0
6019,0.20,-0.94,0.09,1.59,0.11,0.26,0.20,0.46,0.13,0
6022,0.19,-1.06,0.09,1.59,0.10,0.26,0.20,0.46,0.14,0
6035,0.18,-1.31,0.11,1.69,0.07,0.27,0.19,0.46,0.15,0
6038,0.19,-1.34,0.14,1.71,0.05,0.26,0.18,0.44,0.19,0
6041,0.18,-1.38,0.13,1.72,0.05,0.26,0.18,0.44,0.20,0
6044,0.21,-1.43,0.14,1.75,0.07,0.26,0.18,0.44,0.19,0
6047,0.26,-1.49,0.15,1.76,0.11,0.27,0.17,0.44,0.21,0
6050,0.29,-1.52,0.13,1.78,0.17,0.26,0.17,0.44,0.21,0
6063,0.18,-1.68,0.03,1.83,0.15,0.25,0.17,0.43,0.19,0
6066,0.16,-1.73,0.04,1.83,0.11,0.27,0.17,0.44,0.22,0
6069,0.14,-1.77,0.04,1.82,0.09,0.27,0.17,0.43,0.23,0
6072,0.12,-1.82,0.04,1.85,0.08,0.27,0.17,0.44,0.23,0
6075,0.10,-1.87,0.03,1.86,0.06,0.27,0.17,0.44,0.22,0
6078,0.11,-1.93,-0.00,1.85,0.11,0.27,0.17,0.43,0.23,0
6091,0.00,-1.96,-0.12,2.01,0.12,0.25,0.17,0.42,0.20,0
6094,-0.03,-1.96,-0.15,1.99,0.12,0.25,0.16,0.41,0.21,0
6097,-0.05,-2.05,-0.17,1.98,0.12,0.25,0.16,0.41,0.22,0
6100,-0.08,-2.09,-0.19,1.97,0.11,0.26,0.16,0.42,0.23,0
6103,-0.16,-2.17,-0.23,1.94,0.07,0.25,0.16,0.41,0.22,0
6116,-0.18,-2.27,-0.30,1.97,0.12,0.23,0.15,0.38,0.22,0
6119,-0.20,-2.29,-0.31,1.99,0.11,0.23,0.15,0.38,0.21,0
6122,-0.25,-2.33,-0.31,2.02,0.06,0.23,0.15,0.38,0.20,0
6125,-0.28,-2.37,-0.34,2.05,0.07,0.22,0.15,0.37,0.19,0
6128,-0.30,-2.41,-0.37,2.07,0.07,0.22,0.15,0.36,0.19,0
6141,-0.42,-2.61,-0.47,2.04,0.04,0.21,0.14,0.35,0.21,0
6144,-0.44,-2.62,-0.50,2.03,0.06,0.23,0.14,0.36,0.25,0
6147,-0.44,-2.64,-0.50,2.04,0.06,0.22,0.14,0.36,0.24,0
6150,-0.44,-2.71,-0.52,2.01,0.08,0.22,0.14,0.35,0.23,0
6153,-0.46,-2.76,-0.53,1.97,0.08,0.21,0.13,0.34,0.22,0
6166,-0.66,-2.90,-0.62,2.07,-0.04,0.20,0.12,0.32,0.22,0
6169,-0.68,-3.00,-0.57,2.04,-0.11,0.19,0.13,0.32,0.22,0
6172,-0.80,-3.15,-0.55,1.97,-0.25,0.19,0.13,0.32,0.20,0
6175,-0.93,-3.17,-0.60,2.02,-0.33,0.19,0.12,0.31,0.22,0
6178,-0.98,-3.17,-0.66,2.05,-0.33,0.19,0.13,0.31,0.20,0
6192,-0.84,-3.21,-0.52,2.12,-0.32,0.19,0.12,0.31,0.23,0
6195,-0.88,-3.31,-0.53,2.09,-0.35,0.19,0.11,0.30,0.27,0
6198,-0.84,-3.30,-0.55,2.19,-0.29,0.20,0.10,0.30,0.32,0
6201,-0.79,-3.32,-0.55,2.20,-0.24,0.19,0.10,0.29,0.34,0
6204,-0.72,-3.38,-0.50,2.17,-0.22,0.19,0.10,0.29,0.34,0
6217,-0.83,-3.58,-0.49,2.16,-0.34,0.19,0.11,0.30,0.29,0
6220,-0.83,-3.63,-0.52,2.15,-0.32,0.18,0.10,0.28,0.28,0
6223,-0.82,-3.60,-0.58,2.18,-0.24,0.18,0.10,0.27,0.29,0
6226,-0.84,-3.64,-0.56,2.15,-0.28,0.17,0.10,0.27,0.28,0
6229,-0.84,-3.69,-0.57,2.15,-0.27,0.17,0.10,0.27,0.27,0
6242,-0.86,-3.83,-0.71,2.14,-0.15,0.18,0.10,0.27,0.30,0
6245,-0.90,-3.85,-0.72,2.10,-0.17,0.18,0.09,0.27,0.30,0
6248,-0.95,-3.95,-0.75,2.05,-0.20,0.17,0.09,0.27,0.30,0
6251,-0.94,-4.00,-0.76,2.00,-0.18,0.18,0.09,0.27,0.32,0
6254,-0.93,-4.05,-0.80,2.01,-0.13,0.17,0.08,0.26,0.35,0
6267,-1.13,-4.10,-0.93,2.00,-0.20,0.17,0.08,0.25,0.35,0
6270,-1.18,-4.10,-0.95,1.99,-0.23,0.17,0.08,0.25,0.35,0
6273,-1.25,-4.16,-0.98,1.95,-0.27,0.16,0.08,0.23,0.34,0
6276,-1.29,-4.20,-1.01,1.93,-0.28,0.15,0.08,0.23,0.30,0
6279,-1.33,-4.25,-1.06,1.91,-0.27,0.16,0.08,0.24,0.36,0
6292,-1.56,-4.33,-1.15,1.87,-0.42,0.14,0.07,0.21,0.31,0
6295,-1.64,-4.34,-1.18,1.86,-0.46,0.15,0.07,0.22,0.35,0
6298,-1.65,-4.31,-1.21,1.91,-0.43,0.14,0.07,0.20,0.34,0
6301,-1.65,-4.28,-1.19,1.91,-0.46,0.14,0.07,0.20,0.35,0
6304,-1.64,-4.29,-1.16,1.93,-0.48,0.14,0.07,0.21,0.34,0
6317,-1.54,-4.34,-1.02,1.95,-0.52,0.13,0.06,0.19,0.34,0
6320,-1.55,-4.43,-0.94,1.90,-0.61,0.13,0.06,0.19,0.36,0
6323,-1.49,-4.44,-0.91,1.92,-0.58,0.13,0.05,0.19,0.41,0
6326,-1.38,-4.39,-0.90,1.96,-0.49,0.13,0.06,0.19,0.39,0
6329,-1.32,-4.33,-0.87,1.99,-0.45,0.13,0.05,0.18,0.41,0
6343,-1.17,-4.39,-0.68,1.90,-0.49,0.13,0.05,0.18,0.40,0
6346,-1.12,-4.45,-0.67,1.87,-0.45,0.12,0.05,0.17,0.44,0
6349,-1.06,-4.46,-0.67,1.86,-0.38,0.13,0.05,0.18,0.45,0
6352,-1.02,-4.46,-0.66,1.87,-0.36,0.12,0.05,0.17,0.45,0
6355,-1.04,-4.51,-0.66,1.82,-0.38,0.12,0.05,0.17,0.44,0
6368,-1.08,-4.70,-0.66,1.68,-0.42,0.11,0.05,0.16,0.41,0
6371,-1.08,-4.68,-0.66,1.69,-0.41,0.11,0.05,0.15,0.39,0
6374,-1.09,-4.72,-0.66,1.67,-0.44,0.10,0.04,0.15,0.39,0
6377,-1.08,-4.75,-0.66,1.65,-0.42,0.10,0.04,0.15,0.41,0
6380,-1.06,-4.79,-0.60,1.65,-0.46,0.10,0.04,0.15,0.41,0
6393,-1.03,-4.80,-0.60,1.60,-0.42,0.11,0.04,0.15,0.41,0
6396,-1.02,-4.82,-0.62,1.63,-0.41,0.11,0.05,0.15,0.39,0
6399,-1.01,-4.85,-0.59,1.61,-0.42,0.11,0.05,0.16,0.42,0
6402,-1.02,-4.86,-0.60,1.60,-0.43,0.11,0.05,0.15,0.40,0
6405,-1.03,-4.90,-0.60,1.57,-0.43,0.11,0.04,0.15,0.43,0
6418,-1.06,-4.99,-0.59,1.52,-0.48,0.10,0.04,0.14,0.41,0
6421,-1.05,-4.98,-0.62,1.52,-0.43,0.10,0.03,0.14,0.49,0
6424,-1.05,-4.99,-0.61,1.51,-0.44,0.10,0.02,0.12,0.61,0
6427,-1.02,-4.98,-0.57,1.51,-0.45,0.09,0.02,0.11,0.66,0
6430,-0.97,-5.04,-0.55,1.48,-0.42,0.10,0.02,0.11,0.70,0
6443,-0.77,-5.14,-0.39,1.45,-0.38,0.08,0.01,0.09,0.83,0
6446,-0.71,-5.19,-0.36,1.46,-0.36,0.08,0.01,0.09,0.84,0
6449,-0.64,-5.17,-0.31,1.43,-0.33,0.08,0.01,0.09,0.79,0
6452,-0.58,-5.20,-0.25,1.46,-0.33,0.08,0.01,0.09,0.79,0
6455,-0.54,-5.18,-0.23,1.44,-0.31,0.09,0.01,0.10,0.81,0
6468,-0.35,-5.23,-0.09,1.43,-0.26,0.08,0.00,0.08,0.98,0
6471,-0.32,-5.24,-0.05,1.41,-0.27,0.08,0.00,0.08,0.97,0
6474,-0.29,-5.27,-0.01,1.43,-0.29,0.08,0.00,0.08,1.00,0
6477,-0.26,-5.23,0.02,1.45,-0.28,0.08,0.00,0.08,1.00,0
6480,-0.23,-5.25,0.05,1.49,-0.28,0.07,0.00,0.07,1.00,0
6494,-0.14,-5.25,0.08,1.51,-0.22,0.08,0.00,0.08,1.00,0
6497,-0.17,-5.28,0.09,1.48,-0.27,0.07,0.00,0.07,1.00,0
6500,-0.18,-5.35,0.18,1.42,-0.35,0.07,0.00,0.07,1.00,0
6503,-0.13,-5.43,0.25,1.36,-0.38,0.07,0.00,0.07,1.00,0
6506,-0.06,-5.48,0.31,1.34,-0.38,0.07,0.00,0.07,1.00,0
6519,0.11,-5.58,0.42,1.27,-0.30,0.07,0.00,0.07,1.00,0
6522,0.16,-5.60,0.44,1.23,-0.29,0.06,0.00,0.06,1.00,0
6525,0.19,-5.67,0.51,1.19,-0.31,0.06,0.00,0.06,1.00,0
6528,0.26,-5.72,0.54,1.14,-0.29,0.05,0.00,0.05,1.00,0
6531,0.32,-5.78,0.59,1.13,-0.27,0.05,0.00,0.05,1.00,0
6534,0.37,-5.87,0.63,1.04,-0.26,0.05,0.00,0.05,0.99,0
6547,0.59,-6.14,0.76,0.87,-0.17,0.04,0.00,0.04,1.00,0
6550,0.66,-6.18,0.80,0.83,-0.14,0.04,0.00,0.04,1.00,0
6553,0.69,-6.23,0.84,0.82,-0.16,0.04,0.00,0.04,1.00,0
