t_ms,pitch1,roll1,pitch2,roll2,delta_pitch,fsr1_scaled,fsr2_scaled,fsr_total,fsr_balance,label
4996,-0.03,0.36,0.03,-0.05,-0.05,0.28,0.18,0.46,0.22,0
4999,-0.02,0.37,0.01,-0.05,-0.03,0.28,0.18,0.46,0.21,0
5002,-0.02,0.35,-0.00,-0.06,-0.01,0.28,0.18,0.46,0.22,0
5015,-0.05,0.28,-0.04,-0.08,-0.00,0.28,0.18,0.46,0.21,0
5018,-0.03,0.27,-0.05,-0.08,0.01,0.28,0.18,0.46,0.21,0
5021,-0.03,0.26,-0.05,-0.07,0.02,0.28,0.18,0.46,0.22,0
5024,-0.04,0.26,-0.04,-0.07,0.01,0.28,0.18,0.46,0.21,0
5027,-0.03,0.27,-0.04,-0.07,0.01,0.28,0.18,0.46,0.21,0
5040,-0.02,0.24,-0.04,-0.10,0.02,0.28,0.18,0.46,0.22,0
5043,0.01,0.23,-0.05,-0.10,0.06,0.28,0.18,0.46,0.22,0
5046,0.01,0.22,-0.04,-0.09,0.05,0.28,0.18,0.46,0.21,0
5049,0.01,0.22,-0.02,-0.10,0.04,0.28,0.18,0.46,0.22,0
5052,0.01,0.21,-0.01,-0.10,0.02,0.28,0.18,0.46,0.22,0
5065,-0.01,0.27,-0.07,-0.07,0.06,0.28,0.18,0.46,0.21,0
5068,-0.00,0.29,-0.04,-0.08,0.04,0.28,0.18,0.46,0.23,0
5071,0.01,0.31,-0.03,-0.08,0.04,0.28,0.18,0.46,0.23,0
5074,0.01,0.32,-0.01,-0.08,0.02,0.28,0.17,0.45,0.23,0
5077,0.03,0.33,-0.00,-0.08,0.04,0.28,0.17,0.46,0.24,0
5090,0.03,0.37,0.05,-0.10,-0.02,0.28,0.18,0.46,0.23,0
5093,0.05,0.38,0.07,-0.10,-0.02,0.28,0.18,0.46,0.23,0
5096,0.05,0.39,0.07,-0.09,-0.01,0.28,0.18,0.46,0.23,0
5099,0.05,0.38,0.07,-0.09,-0.02,0.28,0.18,0.46,0.22,0
5102,0.05,0.41,0.07,-0.06,-0.02,0.28,0.18,0.46,0.23,0
5115,-0.01,0.40,0.04,-0.06,-0.04,0.28,0.18,0.46,0.21,0
5118,-0.02,0.41,0.03,-0.06,-0.05,0.28,0.18,0.46,0.22,0
5121,-0.02,0.42,0.02,-0.04,-0.04,0.28,0.18,0.46,0.22,0
5124,-0.03,0.45,0.01,-0.04,-0.05,0.28,0.18,0.46,0.22,0
5127,-0.05,0.47,-0.01,-0.04,-0.04,0.28,0.18,0.46,0.23,0
5140,-0.08,0.49,-0.03,-0.03,-0.05,0.28,0.18,0.46,0.22,0
5143,-0.07,0.52,-0.03,-0.03,-0.04,0.28,0.18,0.46,0.23,0
5146,-0.07,0.54,-0.03,-0.04,-0.04,0.28,0.18,0.46,0.22,0
5149,-0.07,0.54,-0.04,-0.04,-0.03,0.28,0.18,0.46,0.23,0
5152,-0.08,0.55,-0.05,-0.04,-0.03,0.28,0.18,0.46,0.23,0
5165,-0.11,0.59,-0.10,-0.10,-0.01,0.28,0.18,0.47,0.22,0
5168,-0.11,0.60,-0.11,-0.09,0.00,0.28,0.18,0.47,0.21,0
5171,-0.11,0.60,-0.12,-0.09,0.01,0.28,0.19,0.47,0.19,0
5174,-0.10,0.61,-0.12,-0.08,0.02,0.28,0.18,0.47,0.21,0
5177,-0.09,0.61,-0.13,-0.06,0.04,0.28,0.19,0.47,0.20,0
5190,-0.06,0.57,-0.08,-0.01,0.02,0.28,0.18,0.47,0.22,0
5193,-0.05,0.55,-0.09,-0.01,0.04,0.28,0.18,0.46,0.24,0
5196,-0.05,0.52,-0.07,0.01,0.02,0.28,0.18,0.47,0.22,0
5199,-0.04,0.48,-0.07,-0.00,0.02,0.28,0.18,0.46,0.21,0
5202,-0.04,0.46,-0.06,-0.00,0.01,0.28,0.18,0.46,0.21,0
5216,-0.03,0.35,-0.03,-0.02,-0.01,0.28,0.18,0.47,0.21,0
5218,-0.02,0.32,-0.02,-0.04,-0.00,0.28,0.18,0.47,0.21,0
5221,-0.01,0.30,0.00,-0.05,-0.01,0.28,0.18,0.46,0.21,0
5224,0.00,0.26,0.01,-0.06,-0.01,0.28,0.18,0.47,0.21,0
5227,0.02,0.24,0.03,-0.07,-0.01,0.28,0.18,0.47,0.21,0
5241,-0.03,0.18,0.03,-0.11,-0.06,0.28,0.19,0.47,0.20,0
5244,-0.03,0.18,0.04,-0.12,-0.07,0.28,0.18,0.46,0.20,0
5247,-0.02,0.18,0.03,-0.13,-0.05,0.28,0.19,0.47,0.20,0
5250,-0.03,0.18,0.03,-0.13,-0.07,0.28,0.18,0.46,0.20,0
5253,-0.03,0.18,0.01,-0.13,-0.04,0.28,0.18,0.47,0.21,0
5266,-0.04,0.24,0.02,-0.11,-0.06,0.28,0.19,0.46,0.20,0
5269,-0.05,0.27,0.03,-0.10,-0.08,0.28,0.18,0.46,0.20,0
5272,-0.07,0.27,0.02,-0.10,-0.09,0.28,0.19,0.47,0.19,0
5275,-0.07,0.28,0.01,-0.10,-0.08,0.28,0.18,0.46,0.21,0
5278,-0.08,0.28,0.00,-0.10,-0.09,0.28,0.18,0.46,0.21,0
5291,-0.08,0.33,-0.00,-0.09,-0.08,0.28,0.19,0.47,0.20,0
5294,-0.07,0.34,-0.00,-0.10,-0.07,0.28,0.19,0.47,0.19,0
5297,-0.08,0.36,-0.01,-0.10,-0.07,0.28,0.19,0.47,0.19,0
5300,-0.08,0.38,-0.03,-0.11,-0.05,0.28,0.19,0.47,0.20,0
5303,-0.07,0.39,-0.02,-0.11,-0.05,0.28,0.19,0.47,0.20,0
5316,-0.08,0.43,-0.06,-0.12,-0.03,0.28,0.19,0.47,0.19,0
5319,-0.08,0.43,-0.07,-0.12,-0.01,0.28,0.19,0.47,0.20,0
5322,-0.10,0.43,-0.08,-0.13,-0.02,0.28,0.18,0.47,0.21,0
5325,-0.10,0.46,-0.09,-0.14,-0.01,0.28,0.19,0.47,0.20,0
5328,-0.10,0.47,-0.09,-0.13,-0.00,0.28,0.19,0.47,0.21,0
5341,-0.14,0.52,-0.07,-0.10,-0.07,0.28,0.19,0.47,0.20,0
5344,-0.16,0.54,-0.06,-0.11,-0.09,0.28,0.19,0.48,0.19,0
5347,-0.17,0.57,-0.06,-0.11,-0.11,0.28,0.19,0.47,0.19,0
5350,-0.19,0.58,-0.07,-0.12,-0.12,0.28,0.19,0.47,0.20,0
5353,-0.18,0.57,-0.07,-0.10,-0.11,0.28,0.19,0.48,0.19,0
5366,-0.18,0.67,-0.06,-0.03,-0.12,0.28,0.19,0.47,0.20,0
5369,-0.16,0.70,-0.05,-0.01,-0.11,0.28,0.19,0.47,0.20,0
5372,-0.16,0.72,-0.03,-0.00,-0.14,0.28,0.19,0.47,0.20,0
5375,-0.15,0.74,-0.03,-0.01,-0.12,0.28,0.19,0.47,0.20,0
5378,-0.17,0.76,-0.03,-0.00,-0.14,0.28,0.19,0.47,0.20,0
5391,-0.15,0.77,-0.01,-0.03,-0.14,0.29,0.19,0.49,0.20,0
5394,-0.16,0.76,-0.00,-0.03,-0.16,0.29,0.19,0.48,0.22,0
5397,-0.17,0.75,-0.01,-0.04,-0.16,0.30,0.19,0.48,0.22,0
5400,-0.16,0.72,-0.00,-0.03,-0.16,0.29,0.19,0.48,0.22,0
5403,-0.12,0.72,0.02,-0.04,-0.14,0.30,0.19,0.48,0.23,0
5417,-0.07,0.77,0.06,-0.03,-0.13,0.29,0.19,0.48,0.22,0
5420,-0.07,0.78,0.05,-0.03,-0.13,0.30,0.19,0.48,0.22,0
5423,-0.07,0.78,0.05,-0.01,-0.12,0.30,0.19,0.48,0.22,0
5426,-0.07,0.78,0.06,0.00,-0.13,0.30,0.19,0.48,0.23,0
5429,-0.06,0.80,0.05,-0.00,-0.11,0.30,0.19,0.48,0.23,0
5442,-0.08,0.83,-0.01,-0.06,-0.07,0.30,0.18,0.48,0.24,0
5445,-0.08,0.81,-0.02,-0.05,-0.06,0.30,0.18,0.48,0.24,0
5448,-0.10,0.80,-0.01,-0.06,-0.09,0.30,0.18,0.48,0.23,0
5451,-0.10,0.81,-0.02,-0.07,-0.08,0.30,0.19,0.48,0.23,0
5454,-0.06,0.85,-0.01,-0.08,-0.05,0.30,0.18,0.48,0.24,0
5467,-0.08,0.88,0.01,-0.08,-0.09,0.30,0.18,0.48,0.24,0
5470,-0.06,0.87,0.03,-0.07,-0.09,0.30,0.18,0.48,0.25,0
5473,-0.05,0.87,0.04,-0.05,-0.09,0.29,0.18,0.47,0.24,0
5476,-0.04,0.87,0.05,-0.04,-0.09,0.29,0.18,0.47,0.24,0
5479,-0.04,0.87,0.05,-0.03,-0.09,0.29,0.18,0.47,0.23,0
5492,0.05,0.86,0.09,-0.02,-0.04,0.29,0.18,0.47,0.23,0
5495,0.06,0.86,0.10,-0.00,-0.04,0.29,0.18,0.47,0.22,0
5498,0.07,0.87,0.10,0.01,-0.03,0.28,0.18,0.46,0.21,0
5501,0.08,0.89,0.11,0.00,-0.03,0.28,0.18,0.46,0.21,0
5504,0.08,0.90,0.11,-0.00,-0.03,0.28,0.18,0.46,0.21,0
5507,0.07,0.89,0.11,0.00,-0.04,0.28,0.18,0.46,0.21,0
5520,0.07,0.95,0.10,0.01,-0.03,0.28,0.18,0.46,0.21,0
5523,0.07,0.95,0.09,0.02,-0.02,0.27,0.18,0.46,0.20,0
5526,0.06,0.94,0.08,0.03,-0.02,0.28,0.18,0.46,0.21,0
5529,0.04,0.93,0.06,0.02,-0.02,0.28,0.18,0.46,0.20,0
5532,0.03,0.91,0.06,0.03,-0.03,0.28,0.18,0.46,0.22,0
5545,0.09,0.90,0.10,0.07,-0.01,0.28,0.18,0.46,0.21,0
5548,0.10,0.92,0.11,0.08,-0.01,0.28,0.18,0.46,0.21,0
5551,0.12,0.95,0.11,0.07,0.01,0.28,0.18,0.46,0.22,0
5554,0.14,0.96,0.12,0.05,0.02,0.28,0.18,0.46,0.21,0
5557,0.15,0.95,0.15,0.05,0.00,0.28,0.18,0.46,0.21,0
5560,0.16,0.93,0.16,0.05,0.00,0.28,0.18,0.46,0.21,0
5573,0.21,1.04,0.19,0.09,0.02,0.29,0.19,0.48,0.21,0
5576,0.20,1.04,0.20,0.12,0.00,0.29,0.19,0.48,0.21,0
5579,0.20,1.04,0.22,0.16,-0.01,0.29,0.19,0.48,0.21,0
5582,0.20,1.03,0.22,0.18,-0.02,0.29,0.19,0.48,0.20,0
5585,0.18,1.03,0.21,0.18,-0.04,0.29,0.19,0.48,0.20,0
5588,0.19,1.04,0.22,0.19,-0.04,0.29,0.19,0.48,0.21,0
5601,0.26,1.11,0.31,0.27,-0.05,0.30,0.19,0.49,0.22,0
5604,0.29,1.13,0.35,0.28,-0.06,0.29,0.19,0.48,0.21,0
5607,0.32,1.15,0.38,0.29,-0.06,0.29,0.19,0.48,0.20,0
5610,0.36,1.18,0.43,0.30,-0.07,0.29,0.19,0.48,0.20,0
5613,0.40,1.19,0.47,0.31,-0.07,0.29,0.19,0.48,0.20,0
5615,0.44,1.19,0.52,0.34,-0.08,0.29,0.19,0.49,0.20,0
5629,0.58,1.20,0.61,0.41,-0.03,0.29,0.19,0.48,0.20,0
5632,0.60,1.21,0.60,0.41,-0.01,0.29,0.19,0.48,0.22,0
5635,0.61,1.19,0.61,0.43,-0.00,0.29,0.19,0.49,0.21,0
5637,0.57,1.17,0.61,0.44,-0.03,0.30,0.19,0.49,0.21,0
5640,0.56,1.16,0.60,0.45,-0.04,0.30,0.19,0.49,0.22,0
5643,0.55,1.16,0.58,0.48,-0.03,0.30,0.19,0.49,0.21,0
5657,0.55,1.07,0.61,0.56,-0.06,0.29,0.19,0.48,0.21,0
5659,0.51,1.02,0.60,0.57,-0.08,0.30,0.19,0.49,0.21,0
5662,0.48,0.98,0.58,0.59,-0.10,0.29,0.19,0.48,0.20,0
5665,0.47,0.92,0.58,0.60,-0.11,0.29,0.19,0.48,0.21,0
5668,0.44,0.89,0.56,0.60,-0.13,0.29,0.19,0.48,0.20,0
5681,0.31,0.76,0.51,0.60,-0.19,0.29,0.19,0.48,0.21,0
5684,0.32,0.75,0.50,0.59,-0.18,0.29,0.20,0.49,0.18,0
5687,0.31,0.74,0.50,0.57,-0.18,0.29,0.20,0.49,0.18,0
5690,0.30,0.72,0.49,0.55,-0.18,0.29,0.20,0.49,0.17,0
5693,0.32,0.69,0.48,0.55,-0.16,0.29,0.20,0.49,0.18,0
5696,0.32,0.67,0.48,0.55,-0.17,0.28,0.20,0.48,0.17,0
5709,0.27,0.61,0.46,0.57,-0.19,0.28,0.20,0.48,0.17,0
5712,0.31,0.59,0.44,0.58,-0.14,0.28,0.20,0.49,0.17,0
5715,0.31,0.58,0.41,0.58,-0.10,0.28,0.20,0.48,0.18,0
5718,0.27,0.52,0.38,0.59,-0.11,0.28,0.20,0.48,0.18,0
5721,0.25,0.46,0.37,0.60,-0.12,0.28,0.20,0.48,0.18,0
5724,0.26,0.41,0.36,0.59,-0.10,0.29,0.20,0.48,0.19,0
5737,0.30,0.28,0.34,0.61,-0.04,0.28,0.19,0.48,0.19,0
5740,0.32,0.25,0.33,0.63,-0.02,0.28,0.19,0.47,0.18,0
5743,0.32,0.21,0.31,0.65,0.01,0.28,0.19,0.48,0.18,0
5746,0.33,0.18,0.31,0.66,0.02,0.28,0.19,0.47,0.18,0
5749,0.33,0.16,0.31,0.68,0.01,0.28,0.19,0.47,0.18,0
5752,0.31,0.12,0.28,0.70,0.03,0.28,0.19,0.47,0.18,0
5765,0.46,0.04,0.35,0.79,0.10,0.28,0.19,0.47,0.19,0
5768,0.49,0.01,0.36,0.79,0.13,0.28,0.19,0.47,0.19,0
5771,0.46,0.01,0.36,0.82,0.11,0.28,0.19,0.47,0.19,0
5774,0.45,0.03,0.38,0.82,0.08,0.28,0.19,0.47,0.19,0
5777,0.42,0.04,0.38,0.84,0.04,0.28,0.19,0.47,0.19,0
5780,0.41,0.06,0.37,0.87,0.03,0.28,0.19,0.47,0.18,0
5793,0.58,-0.04,0.56,0.92,0.02,0.28,0.19,0.47,0.19,0
5796,0.70,-0.10,0.64,0.95,0.06,0.28,0.19,0.47,0.19,0
5799,0.70,-0.15,0.69,0.95,0.01,0.27,0.19,0.46,0.18,0
5802,0.71,-0.15,0.72,0.97,-0.01,0.27,0.18,0.46,0.20,0
5805,0.70,-0.12,0.73,0.98,-0.02,0.27,0.18,0.45,0.21,0
5808,0.76,-0.11,0.78,0.98,-0.02,0.27,0.18,0.45,0.21,0
5821,0.90,-0.15,0.96,1.02,-0.06,0.27,0.18,0.45,0.20,0
5824,0.94,-0.16,1.00,1.02,-0.05,0.27,0.18,0.45,0.21,0
5827,1.02,-0.17,1.03,1.03,-0.01,0.27,0.18,0.44,0.20,0
5830,1.06,-0.19,1.05,1.04,0.01,0.26,0.17,0.44,0.21,0
5833,1.09,-0.17,1.07,1.07,0.02,0.26,0.18,0.44,0.20,0
5846,1.00,-0.07,1.05,1.13,-0.05,0.27,0.18,0.44,0.20,0
5849,0.95,-0.05,1.06,1.15,-0.10,0.27,0.18,0.44,0.20,0
5852,0.98,-0.06,1.08,1.15,-0.09,0.27,0.18,0.44,0.21,0
5855,0.98,-0.08,1.07,1.17,-0.09,0.27,0.17,0.44,0.21,0
5858,0.95,-0.10,1.04,1.17,-0.09,0.27,0.17,0.44,0.21,0
5871,0.74,-0.12,0.87,1.20,-0.13,0.26,0.17,0.42,0.21,0
5874,0.63,-0.12,0.82,1.20,-0.19,0.25,0.17,0.42,0.20,0
5877,0.51,-0.11,0.75,1.20,-0.24,0.25,0.16,0.42,0.21,0
5880,0.47,-0.13,0.74,1.19,-0.26,0.25,0.16,0.42,0.21,0
5883,0.46,-0.14,0.71,1.19,-0.25,0.26,0.16,0.42,0.23,0
5896,0.42,-0.16,0.60,1.20,-0.18,0.25,0.17,0.42,0.20,0
5899,0.37,-0.12,0.56,1.22,-0.19,0.25,0.17,0.42,0.21,0
5902,0.37,-0.11,0.56,1.22,-0.19,0.25,0.16,0.41,0.22,0
5905,0.48,-0.15,0.56,1.19,-0.08,0.25,0.16,0.42,0.22,0
5908,0.59,-0.20,0.58,1.20,0.01,0.27,0.16,0.43,0.24,0
5911,0.61,-0.22,0.59,1.19,0.02,0.25,0.16,0.41,0.21,0
5924,0.43,-0.23,0.45,1.24,-0.02,0.26,0.16,0.42,0.22,0
5927,0.36,-0.25,0.42,1.24,-0.05,0.25,0.16,0.42,0.22,0
5930,0.33,-0.22,0.38,1.24,-0.05,0.26,0.16,0.42,0.23,0
5933,0.36,-0.25,0.40,1.23,-0.04,0.26,0.16,0.41,0.24,0
5936,0.45,-0.25,0.41,1.23,0.04,0.26,0.16,0.42,0.23,0
5949,0.47,-0.26,0.46,1.26,0.02,0.26,0.16,0.42,0.25,0
5952,0.46,-0.23,0.46,1.28,0.01,0.26,0.16,0.42,0.24,0
5955,0.46,-0.22,0.45,1.26,0.01,0.26,0.16,0.41,0.25,0
5958,0.58,-0.24,0.49,1.28,0.09,0.26,0.16,0.42,0.24,0
5961,0.62,-0.22,0.51,1.29,0.12,0.26,0.16,0.41,0.25,0
5964,0.71,-0.23,0.53,1.32,0.17,0.26,0.15,0.41,0.25,0
5977,0.65,-0.20,0.52,1.38,0.13,0.26,0.15,0.42,0.26,0
5980,0.63,-0.21,0.53,1.38,0.10,0.26,0.15,0.42,0.26,0
5983,0.64,-0.19,0.55,1.39,0.09,0.26,0.15,0.41,0.27,0
5986,0.59,-0.22,0.56,1.39,0.04,0.26,0.15,0.42,0.27,0
5989,0.63,-0.27,0.56,1.38,0.07,0.26,0.15,0.41,0.25,0
5992,0.72,-0.32,0.59,1.41,0.13,0.26,0.15,0.41,0.26,0
6005,0.90,-0.37,0.69,1.45,0.20,0.26,0.15,0.41,0.27,0
6008,0.89,-0.36,0.69,1.45,0.20,0.25,0.15,0.40,0.26,0
6011,0.88,-0.36,0.69,1.46,0.19,0.26,0.15,0.41,0.28,0
6014,0.86,-0.34,0.68,1.47,0.18,0.26,0.15,0.41,0.28,0
6017,0.91,-0.35,0.66,1.47,0.25,0.26,0.14,0.41,0.29,0
6030,1.06,-0.39,0.66,1.46,0.41,0.26,0.15,0.41,0.28,0
6033,1.07,-0.39,0.63,1.45,0.44,0.26,0.15,0.41,0.28,0
6036,0.99,-0.38,0.60,1.44,0.39,0.26,0.15,0.41,0.28,0
6039,0.94,-0.38,0.56,1.43,0.38,0.26,0.14,0.40,0.30,0
6042,0.89,-0.36,0.50,1.43,0.39,0.26,0.14,0.40,0.30,0
6045,0.81,-0.35,0.48,1.44,0.33,0.26,0.14,0.40,0.30,0
6058,0.91,-0.33,0.51,1.43,0.40,0.26,0.14,0.40,0.29,0
6061,0.89,-0.34,0.52,1.44,0.37,0.26,0.14,0.40,0.30,0
6064,0.87,-0.35,0.53,1.45,0.34,0.26,0.14,0.40,0.30,0
6067,0.82,-0.31,0.51,1.48,0.31,0.26,0.14,0.40,0.30,0
6070,0.80,-0.29,0.51,1.52,0.29,0.26,0.14,0.40,0.31,0
6072,0.82,-0.29,0.51,1.52,0.31,0.26,0.14,0.40,0.31,0
6086,1.08,-0.34,0.60,1.53,0.48,0.26,0.14,0.40,0.31,0
6089,1.12,-0.34,0.62,1.53,0.50,0.26,0.14,0.39,0.31,0
6091,1.17,-0.36,0.64,1.53,0.54,0.26,0.14,0.40,0.31,0
6094,1.27,-0.37,0.67,1.52,0.60,0.26,0.14,0.40,0.30,0
6097,1.24,-0.36,0.68,1.53,0.56,0.26,0.14,0.40,0.29,0
6111,1.31,-0.42,0.73,1.52,0.58,0.25,0.15,0.40,0.27,0
6113,1.45,-0.47,0.78,1.54,0.67,0.26,0.15,0.40,0.28,0
6116,1.47,-0.49,0.80,1.55,0.67,0.26,0.15,0.40,0.28,0
6119,1.43,-0.50,0.80,1.53,0.63,0.26,0.15,0.41,0.28,0
6122,1.39,-0.50,0.79,1.54,0.60,0.26,0.15,0.40,0.28,0
6125,1.41,-0.52,0.80,1.55,0.61,0.26,0.15,0.40,0.27,0
6138,1.39,-0.63,0.86,1.56,0.53,0.25,0.15,0.41,0.24,0
6141,1.42,-0.64,0.88,1.54,0.54,0.26,0.15,0.40,0.27,0
6144,1.44,-0.67,0.88,1.52,0.56,0.25,0.14,0.40,0.27,0
6147,1.45,-0.67,0.89,1.52,0.56,0.25,0.15,0.40,0.27,0
6150,1.46,-0.70,0.89,1.51,0.56,0.25,0.14,0.40,0.27,0
6153,1.45,-0.70,0.90,1.53,0.55,0.26,0.14,0.40,0.29,0
6166,1.54,-0.75,0.94,1.51,0.60,0.25,0.14,0.39,0.28,0
6169,1.53,-0.78,0.93,1.52,0.59,0.25,0.15,0.40,0.27,0
6172,1.54,-0.78,0.92,1.53,0.62,0.25,0.15,0.40,0.26,0
6175,1.56,-0.78,0.91,1.53,0.64,0.25,0.15,0.40,0.26,0
6178,1.55,-0.78,0.92,1.53,0.63,0.25,0.15,0.40,0.27,0
6191,1.65,-0.81,0.97,1.54,0.68,0.25,0.15,0.40,0.26,0
6194,1.65,-0.78,0.98,1.56,0.67,0.25,0.15,0.40,0.26,0
6197,1.60,-0.78,0.98,1.56,0.62,0.25,0.15,0.40,0.26,0
6200,1.58,-0.79,1.00,1.57,0.58,0.25,0.15,0.40,0.26,0
6203,1.59,-0.77,1.00,1.58,0.59,0.25,0.15,0.40,0.26,0
6206,1.62,-0.76,1.03,1.59,0.58,0.25,0.15,0.41,0.25,0
6219,1.60,-0.73,1.10,1.63,0.51,0.25,0.16,0.41,0.23,0
6222,1.62,-0.72,1.10,1.63,0.52,0.25,0.16,0.41,0.24,0
6225,1.62,-0.72,1.13,1.63,0.49,0.26,0.16,0.42,0.23,0
6228,1.64,-0.71,1.15,1.65,0.50,0.26,0.16,0.41,0.24,0
6231,1.66,-0.71,1.16,1.64,0.50,0.25,0.16,0.41,0.23,0
6234,1.68,-0.73,1.18,1.63,0.50,0.26,0.16,0.42,0.24,0
6247,1.67,-0.77,1.18,1.59,0.49,0.25,0.16,0.41,0.22,0
6250,1.66,-0.80,1.18,1.58,0.48,0.25,0.16,0.42,0.22,0
6253,1.66,-0.80,1.18,1.56,0.48,0.25,0.16,0.42,0.22,0
6256,1.64,-0.81,1.16,1.54,0.48,0.24,0.16,0.40,0.19,0
6259,1.65,-0.83,1.15,1.52,0.49,0.26,0.16,0.42,0.23,0
6272,1.64,-0.72,1.01,1.58,0.63,0.26,0.17,0.43,0.22,0
6275,1.65,-0.77,0.97,1.53,0.68,0.26,0.17,0.43,0.21,0
6278,1.63,-0.77,0.92,1.52,0.70,0.26,0.17,0.43,0.22,0
6281,1.61,-0.76,0.92,1.51,0.70,0.26,0.17,0.43,0.21,0
6284,1.65,-0.79,0.95,1.50,0.71,0.26,0.17,0.44,0.21,0
6287,1.76,-0.82,1.00,1.50,0.76,0.26,0.17,0.43,0.20,0
6300,2.01,-0.72,1.09,1.58,0.92,0.26,0.17,0.43,0.20,0
6303,2.08,-0.71,1.10,1.57,0.98,0.26,0.17,0.43,0.20,0
6306,2.09,-0.74,1.11,1.53,0.98,0.26,0.17,0.44,0.21,0
6309,2.09,-0.75,1.11,1.51,0.98,0.26,0.17,0.43,0.20,0
6312,2.11,-0.72,1.13,1.51,0.98,0.26,0.17,0.43,0.20,0
6315,2.14,-0.74,1.16,1.50,0.98,0.26,0.17,0.43,0.20,0
6328,2.10,-0.71,1.16,1.53,0.94,0.26,0.18,0.44,0.19,0
6331,2.07,-0.71,1.17,1.51,0.89,0.26,0.18,0.44,0.20,0
6334,2.02,-0.70,1.18,1.51,0.85,0.26,0.18,0.44,0.19,0
6337,1.98,-0.65,1.17,1.51,0.81,0.27,0.18,0.45,0.20,0
6340,1.95,-0.58,1.18,1.52,0.77,0.26,0.18,0.44,0.19,0
6353,1.77,-0.34,1.21,1.65,0.57,0.26,0.17,0.44,0.21,0
6356,1.76,-0.27,1.21,1.67,0.55,0.27,0.17,0.44,0.21,0
6359,1.74,-0.21,1.23,1.71,0.51,0.27,0.17,0.44,0.21,0
6362,1.74,-0.13,1.24,1.75,0.50,0.27,0.17,0.44,0.21,0
6365,1.73,-0.06,1.25,1.80,0.48,0.28,0.18,0.46,0.22,0
6368,1.73,-0.02,1.26,1.82,0.47,0.27,0.18,0.45,0.19,0
6381,1.65,0.18,1.26,1.88,0.38,0.26,0.18,0.45,0.17,0
6384,1.65,0.20,1.28,1.88,0.38,0.27,0.18,0.45,0.19,0
6387,1.64,0.25,1.29,1.87,0.35,0.27,0.18,0.45,0.19,0
6390,1.64,0.25,1.32,1.91,0.32,0.27,0.19,0.46,0.17,0
6393,1.62,0.27,1.32,1.93,0.31,0.27,0.19,0.47,0.17,0
6396,1.61,0.32,1.32,1.96,0.29,0.27,0.19,0.46,0.18,0
6409,1.55,0.53,1.29,2.05,0.26,0.27,0.19,0.46,0.17,0
6412,1.49,0.58,1.27,2.06,0.22,0.28,0.20,0.47,0.16,0
6415,1.44,0.62,1.24,2.07,0.19,0.28,0.20,0.47,0.17,0
6418,1.36,0.64,1.22,2.05,0.14,0.28,0.20,0.48,0.16,0
6421,1.22,0.62,1.17,2.03,0.05,0.28,0.20,0.48,0.16,0
6423,1.08,0.64,1.12,2.04,-0.04,0.28,0.20,0.48,0.16,0
6437,0.87,0.76,0.92,2.07,-0.04,0.28,0.20,0.48,0.18,0
6440,0.77,0.74,0.87,2.04,-0.10,0.28,0.20,0.48,0.17,0
6443,0.63,0.77,0.82,2.05,-0.20,0.28,0.20,0.48,0.17,0
6445,0.53,0.79,0.78,2.04,-0.25,0.28,0.20,0.49,0.17,0
6448,0.49,0.78,0.78,2.02,-0.29,0.29,0.21,0.49,0.17,0
6451,0.47,0.78,0.77,2.04,-0.30,0.29,0.20,0.50,0.17,0
6464,0.35,0.69,0.76,1.95,-0.40,0.29,0.20,0.49,0.18,0
6467,0.41,0.70,0.78,1.95,-0.37,0.29,0.21,0.50,0.16,0
6470,0.52,0.68,0.83,1.94,-0.31,0.29,0.21,0.50,0.16,0
6473,0.55,0.70,0.85,1.91,-0.30,0.29,0.21,0.50,0.15,0
6476,0.59,0.67,0.85,1.89,-0.26,0.29,0.21,0.50,0.15,0
6479,0.55,0.69,0.86,1.89,-0.31,0.29,0.21,0.50,0.15,0
6492,0.80,0.84,0.88,1.89,-0.09,0.29,0.21,0.50,0.15,0
6495,0.84,0.86,0.92,1.92,-0.07,0.29,0.22,0.50,0.14,0
6498,0.85,0.94,0.89,1.91,-0.04,0.28,0.22,0.50,0.13,0
6501,0.78,0.95,0.83,1.89,-0.05,0.28,0.22,0.50,0.11,0
6504,0.63,0.90,0.79,1.86,-0.16,0.29,0.22,0.51,0.13,0
6517,0.58,0.93,0.70,1.95,-0.12,0.29,0.23,0.52,0.12,0
6520,0.57,0.91,0.68,1.97,-0.11,0.29,0.23,0.52,0.11,0
6523,0.60,0.89,0.67,1.96,-0.07,0.29,0.23,0.52,0.10,0
6526,0.44,0.88,0.64,1.99,-0.20,0.29,0.23,0.52,0.10,0
6529,0.22,0.89,0.61,2.01,-0.39,0.29,0.24,0.52,0.09,0
6532,0.11,0.85,0.57,1.98,-0.45,0.29,0.24,0.52,0.10,0
6545,0.50,0.85,0.65,2.08,-0.16,0.29,0.24,0.53,0.10,0
6548,0.45,0.91,0.61,2.05,-0.16,0.28,0.24,0.52,0.07,0
6551,0.40,0.85,0.59,2.03,-0.19,0.29,0.24,0.53,0.09,0
6554,0.47,0.86,0.62,2.11,-0.15,0.29,0.24,0.52,0.09,0
6557,0.51,0.89,0.67,2.12,-0.16,0.29,0.24,0.53,0.10,0
6560,0.51,0.86,0.64,2.12,-0.14,0.28,0.24,0.52,0.08,0
